"","UMAP_1","UMAP_2"
"GSE96769#SRR5355975",-1.65766645879285,1.64164726701217
"GSE96769#SRR5354887",-0.386932060576614,1.63381943507255
"GSE96769#SRR5353478",0.517354103200166,-0.569734924687596
"GSE96769#SRR5354479",2.75746825214681,-1.02837234179916
"GSE96769#SRR5355968",-0.996658294030699,2.11601317797816
"GSE96769#SRR5356095",-1.30342700293926,2.41459651427683
"GSE96769#SRR5354385",2.73854938469641,-1.26133540031334
"GSE96769#SRR5355211",4.16753665517574,-0.732111118345272
"GSE96769#SRR5356129",-2.02782033092785,2.26003652580557
"GSE96769#SRR5356059",-1.0933938407397,1.62075574346923
"GSE96769#SRR5355260",4.24676219271229,-0.729915111368546
"GSE96769#SRR5355032",-1.22133502274447,2.17718019653428
"GSE96769#SRR5355084",-0.710433037201807,1.34338219444853
"GSE96769#SRR5355075",-0.779817500516975,2.07569049033696
"GSE96769#SRR5356092",-0.832906313756614,2.43136063495018
"GSE96769#SRR5355837",-0.471347132391764,1.69949576273184
"GSE96769#SRR5354215",1.5076160913391,-0.458724841224556
"GSE96769#SRR5356148",-0.859050123657026,2.09789208576548
"GSE96769#SRR5356149",-1.36361201069953,2.23878574629106
"GSE96769#SRR5355941",-0.347311547354871,1.65988622785448
"GSE96769#SRR5355807",-0.49544075879631,1.81193706501388
"GSE96769#SRR5355245",4.30953325881652,-0.868935224520797
"GSE96769#SRR5355118",3.77964422969813,-1.40063529594327
"GSE96769#SRR5354410",1.87357512431915,-0.619538888461368
"GSE96769#SRR5354397",2.9820793558153,-1.28738496199288
"GSE96769#SRR5354701",0.064786314040964,-2.82891010175325
"GSE96769#SRR5354456",2.24769964005406,-0.750105323321244
"GSE96769#SRR5355085",-0.946602485046586,1.87536262972821
"GSE96769#SRR5355067",-0.984150636036183,2.31761784733585
"GSE96769#SRR5354717",2.85279935661927,-1.33541221951308
"GSE96769#SRR5355523",-4.01588286954012,2.31399103189567
"GSE96769#SRR5354824",-0.408588468257472,2.34587769651875
"GSE96769#SRR5355722",-2.50809396432612,5.57333220895064
"GSE96769#SRR5356117",-0.186337053643605,2.10821857118406
"GSE96769#SRR5353596",-0.169842289755537,-2.63890852898116
"GSE96769#SRR5356098",-1.03493510937396,2.51067844495385
"GSE96769#SRR5354406",1.59349055073975,-0.476674633181513
"GSE96769#SRR5353409",-0.270163935458249,-2.5253734030799
"GSE96769#SRR5354416",1.50683772676947,-1.94009368330616
"GSE96769#SRR5354402",1.0652212607102,-1.09418799760721
"GSE96769#SRR5354783",0.826649233318154,-0.536650571477993
"GSE96769#SRR5355898",-0.40442787067156,1.73265245450263
"GSE96769#SRR5354631",-0.0962396248696897,-2.27972296506202
"GSE96769#SRR5356147",-1.17598656307557,2.87610433105594
"GSE96769#SRR5355870",0.116754480102519,1.57828234526996
"GSE96769#SRR5356106",-1.13048785607661,2.31402580755144
"GSE96769#SRR5353634",-0.0453817284568492,-2.29765071624058
"GSE96769#SRR5353522",0.450351717138301,0.00339429991560103
"GSE96769#SRR5353516",0.248349984988944,-2.59354005510566
"GSE96769#SRR5355708",-2.27265236545802,5.48246417125763
"GSE96769#SRR5354628",0.692435101215168,-0.0247530001421989
"GSE96769#SRR5355246",4.35066038109421,-0.825096200117352
"GSE96769#SRR5356139",-2.4768167399661,5.5223117212126
"GSE96769#SRR5354481",-1.17418963971174,1.08537060785561
"GSE96769#SRR5355751",-2.38031426516211,5.16379866090971
"GSE96769#SRR5355229",4.11336898453284,-1.08292661412003
"GSE96769#SRR5355275",4.23360438594109,-0.779637183391219
"GSE96769#SRR5354313",1.69602519364027,0.318330697536108
"GSE96769#SRR5353835",-0.00850852262351509,-1.41019023265083
"GSE96769#SRR5354387",2.51385482926159,-0.981470458829361
"GSE96769#SRR5355062",-0.533103506228988,0.130953915244017
"GSE96769#SRR5356007",-0.0177875625039619,1.81134871118516
"GSE96769#SRR5355261",3.74831589070419,-0.900665705815377
"GSE96769#SRR5354287",2.97752860796081,-0.441077097142691
"GSE96769#SRR5355679",-2.55998047353469,5.29616479785973
"GSE96769#SRR5354429",1.20767419132029,-0.500518332179335
"GSE96769#SRR5356126",-0.839252911950617,2.48813309492736
"GSE96769#SRR5354008",4.2805783291635,-0.640247367268376
"GSE96769#SRR5355923",-1.39501542039199,1.6210097076357
"GSE96769#SRR5356041",0.02486778168119,2.64897733045709
"GSE96769#SRR5355866",-3.13760718771408,1.86146352248115
"GSE96769#SRR5355836",0.281904422155112,1.24590890454769
"GSE96769#SRR5354088",-1.3963300277545,1.13447255778916
"GSE96769#SRR5355925",0.0278940530898546,1.31674146016309
"GSE96769#SRR5353593",-0.3478148683588,-1.29688894445484
"GSE96769#SRR5355259",4.29661479738602,-1.0075327546268
"GSE96769#SRR5355791",-3.22909679270911,1.83357514068567
