"","UMAP_1","UMAP_2","Cluster"
"SRR3986061",2.64551779211731,-0.842544861713026,8
"SRR5353811",-5.25403050004272,2.40329687984886,3
"SRR5353640",3.41440340460511,2.02996390255394,2
"SRR5354016",-1.71629575310974,1.03124969395104,3
"SRR5354722",-1.44040206490783,2.46782868297997,1
"SRR5355226",-1.29885843812255,9.51680939587059,12
"SRR5354135",1.76255479038926,-1.86705032793579,9
"SRR5355040",-1.12370089112548,-3.5594070634037,4
"SRR5354339",2.43099876822205,2.01565425785485,2
"SRR5356145",-0.803207669842525,-5.25251395312843,13
"SRR5354361",1.13432276205392,2.3031269827694,1
"SRR5354265",0.385559703719334,0.745021990856554,1
"SRR3986138",-13.5366623741272,-2.74838323203621,11
"SRR5354454",-0.315352473843379,3.04029648693505,1
"SRR5356023",-0.931615386593623,-2.45684046355781,4
"SRR5356116",-0.699376855480953,-5.182911463657,13
"SRR5354105",2.00094416321488,-2.96003419963417,9
"SRR5354346",0.768128361117558,-0.400137372890089,8
"SRR5355087",-1.09894994317321,-2.81266445724067,4
"SRR5354133",1.90097811402054,-2.33404029218254,9
"SRR3986095",3.67483374060364,-0.315651484408949,8
"SRR3986088",2.82785161913605,-0.677906282821272,8
"SRR5355764",-1.28326800881652,-9.71846205798683,5
"SRR5354586",0.0329986471054122,2.33621971996727,1
"SRR5355880",-1.14025810776977,-1.86318752972183,4
"SRR5353563",4.50112458647461,2.8391422549099,2
"SRR5355639",-0.280246649372859,-8.80069453326759,5
"SRR5356119",-0.723023925411983,-5.20378262607155,13
"SRR3986205",-13.1016648155334,-2.97907752601204,11
"SRR5354634",1.95493879498215,1.48526256473961,1
"SRR5355769",-1.46021750985412,-9.310033389011,5
"SRR5354893",-0.950203691113277,-3.23048729507026,4
"SRR5355284",-1.27837256013183,8.75240414532128,12
"SRR3986145",-13.1587889534119,-2.78447122184334,11
"SRR5355156",-2.32506040154724,5.93867819698754,10
"SRR5355201",-1.1515064579132,8.62605660351219,12
"SRR5356078",0.155716742884831,-4.17270238009987,9
"SRR5354053",1.71769484461518,-1.7286359897047,9
"SRR5354278",-0.302233491528316,1.98708336742821,1
"SRR5355933",-1.80237177430419,-1.13295135704574,6
"SRR5355011",-0.3232628446701,-2.2353919824749,4
"SRR5356107",-0.608451519596858,-5.13976890651283,13
"SRR5354337",-0.0117993694427445,4.58532755764427,1
"SRR5355545",5.76662322462769,-2.68921691981849,7
"SRR5354371",1.13690104664536,4.42676012905541,1
"SRR5353602",3.46270939291687,1.74914353283348,2
"SRR5355750",0.152632381331639,-8.83340317813454,5
"SRR5354754",-1.84412101327209,2.81391280086937,1
"SRR5355009",-0.611837897885127,-2.385990150848,4
"SRR5353744",-2.87724999009399,2.05141323002281,3
"SRR5355575",5.79179402769776,-3.09601802436409,7
"SRR5355690",-0.2105098110321,-8.46957261172829,5
"SRR5354126",2.16975280226441,-3.00553996173439,9
"SRR5355706",-1.14180782853393,-8.52323538867531,5
"SRR5355023",-0.377910528767391,-3.88734013644752,4
"SRR5354807",-5.12265041886596,2.70660918148461,3
"SRR5353737",-4.81629780350952,2.91721957119408,3
"SRR5353564",4.44849177778931,4.07156365307274,2
"SRR5355948",-1.41867784081726,-1.49890918062774,6
"SRR5354098",1.87236633480759,-1.83256299106178,9
"SRR5354442",1.1446406874177,0.951625041088488,1
"SRR5354400",1.32958477319451,1.6306871691555,1
"SRR5354131",1.57720127285691,-2.02199966517982,9
"SRR5355044",-1.22678927003173,-2.97525376884041,4
"SRR5354083",1.96257367314072,-2.63523346988258,9
"SRR5355910",-1.97335723458557,-1.74389565793571,6
"SRR5354284",0.0235346216079757,2.65407984646263,1
"SRR5354775",-1.73221353112487,2.28466098698082,1
"SRR3986074",3.4569854396698,-0.79232908097801,8
"SRR3986128",-13.727685247052,-2.65070397464332,11
"SRR5355497",5.64688178480835,-2.16797704307136,7
"SRR5355070",-0.755556617367549,-2.44660777656135,4
"SRR5355702",-0.382883225071712,-7.71216208545265,5
"SRR5355092",-0.35314110337524,-7.52133423892555,5
"SRR5355050",-0.686707769024654,-2.6553782900959,4
"SRR5354138",1.48523816050263,-1.5060028961092,9
"SRR5355862",2.55122574747773,-4.69671542254982,6
"SRR5355842",2.85812386454316,-5.18866974917946,6
"SRR5354725",-1.56281832276611,2.13491957577172,3
"SRR5355867",2.57797190130921,-4.84334928599891,6
"SRR5353981",-3.23344257890014,2.79523032101097,3
"SRR5355235",-0.769351516354366,9.1486577311367,12
"SRR3986137",-13.3195450645569,-4.14686925021705,11
"SRR5355694",-1.51757005273132,-9.87456137744484,5
"SRR5355160",-1.27717116891174,6.62251942547264,10
"SRR5354512",0.387540008437352,1.15610902698937,1
"SRR5355514",5.39121505202027,-1.79825476614532,7
"SRR5355164",-2.02122310220031,6.15384285839501,10
"SRR5353696",-4.18229511796264,2.65701573284569,3
"SRR5354090",2.07222142399521,-3.06011993495521,9
"SRR5353708",-5.42923525391845,2.73458140285912,3
"SRR3986090",3.63954087675782,-0.381430693545912,8
"SRR5355491",5.67686625899048,-2.54423982707557,7
"SRR5353597",3.58801528395386,2.39106362255516,2
"SRR5354118",1.68582686365815,-2.61981851665077,9
"SRR5355691",-1.45993569909362,-10.0108128270298,5
"SRR5355133",-2.43570092736511,6.01572983654442,10
"SRR3986134",-13.5374939781311,-2.9863942345768,11
"SRR5354017",-3.38311985551147,1.70457618626061,3
"SRR5355141",-1.46174481927185,6.61459629925194,10
"SRR5354750",-1.12147787629394,1.96382825764122,1
"SRR5354229",0.777900691640095,3.96167509945336,1
"SRR5353874",3.16356011809082,3.64240448864403,2
"SRR5355216",-1.04262331544189,8.75113575848045,12
"SRR5355767",-0.298340712178035,-8.23892600146828,5
"SRR5355147",-1.070871625531,6.1772131243557,10
"SRR5354136",1.76314666451188,-1.88406727520523,9
"SRR5353417",2.94706484259339,2.46601694019737,2
"SRR5353728",-5.24427918015747,2.77381031902733,3
"SRR5355146",-2.42135003625183,5.95870821865502,10
"SRR5355638",0.00238534392090295,-7.86916071979103,5
"SRR5355878",-0.634257112133785,-1.51773029995856,4
"SRR5353638",4.10899945677491,3.37367432506981,2
"SRR5353422",4.10869285048218,2.21076863201561,2
"SRR5355914",-2.29188374100952,-1.62336505261955,6
"SRR5355798",-0.219090853321834,-0.968030162730787,6
"SRR5354137",1.50983506025048,-1.68592108098564,9
"SRR5355634",-0.644720230686946,-9.47029168216286,5
"SRR5355945",-2.44286922036438,-0.866622455993269,6
"SRR5354103",1.63293364227982,-1.48483630513546,9
"SRR5354672",-0.523722801792903,1.45171564014855,1
"SRR5355710",-1.59767511903076,-9.90591628161964,5
"SRR5356105",-0.392884884465022,-5.03978187648353,13
"SRR5354369",1.47610842765542,2.77684395702782,1
"SRR5355270",-1.62287620126037,9.49195568951073,12
"SRR5355662",-1.16642716943054,-9.60762412158546,5
"SRR5355288",-1.03044537125854,9.3253630915493,12
"SRR3986156",-13.1085226875427,-3.47897369472084,11
"SRR5354487",2.54396780909272,1.6705586233944,1
"SRR5354550",-0.300676856625362,1.18537776859703,1
"SRR5355814",1.5448461133358,-5.09538395015297,6
"SRR5355213",-0.836143646824641,9.08786766918602,12
"SRR5355956",-1.15842417298584,-1.06210202781257,6
"SRR5356086",-0.824268375027461,-4.87483627406654,13
"SRR5355782",0.780481870782094,-3.45778972713051,4
"SRR5354502",-0.252271924603267,2.37934773357811,1
"SRR5354295",0.0874117273208663,0.405115536770251,1
"SRR5355588",-1.68814424096374,-9.75485903827247,5
"SRR5355806",1.44654327214928,-5.10322410670814,6
"SRR5354612",1.9121114868042,1.31954925449791,1
"SRR3986083",2.96963735998841,-0.545915671268079,8
"SRR5355268",-1.11130765496521,9.28108494671288,12
"SRR5355955",-2.5891092163208,-0.760474689879987,6
"SRR5355594",-0.863684807408138,-9.65182787982521,5
"SRR5355688",-0.733124886143489,-8.43052537051735,5
"SRR5353865",2.61891778887482,3.06600516231957,2
"SRR5355615",-0.49660543023376,-8.59754187671242,5
"SRR5354774",-0.916163240063472,5.10413687618675,1
"SRR5354414",1.47314846099587,3.12516396435204,1
"SRR5354443",4.42977830351563,3.73888342770043,2
"SRR5355110",-1.78254393159179,6.06321041973534,10
"SRR5356009",-1.06475308953552,-4.19851953593788,13
"SRR5354374",1.10751776446821,3.32541697414818,1
"SRR5354791",-1.67753223000793,2.76719468029442,1
"SRR3986198",-13.4989178520325,-2.58126504031715,11
"SRR3986195",-13.0577767234924,-3.43809671012459,11
"SRR5355072",-0.61032465516357,-2.1112641772419,4
"SRR5355093",0.0655293125030563,-0.726915903964613,1
"SRR5353656",3.27029034079285,3.85668127926293,2
"SRR5354108",1.37598126710625,-1.11778105107841,9
"SRR5356109",-0.776416812527461,-5.06492859927711,13
"SRR5355800",0.0660897153732345,-1.07258350459633,6
"SRR5355957",-2.54847982941894,-0.811627813258741,6
"SRR3986101",2.49058827341767,0.0617125550121329,8
"SRR5354602",0.650632675301747,1.92766516598168,1
"SRR5355815",1.40301435769768,-5.25638801662025,6
"SRR3986140",-13.2638323646667,-3.72710663882789,11
"SRR5353749",-4.56811741410522,2.83151905926171,3
"SRR3986092",3.74773832739563,-0.0556504210620858,8
"SRR5355809",1.50448375524254,-4.77321059314308,6
"SRR5354816",-1.59067014275817,1.61610024364891,1
"SRR5355930",-1.0091154914978,-1.7344194879919,4
"SRR5355531",5.30550643385621,-1.64449854997692,7
"SRR5354528",-0.000946198094172734,1.32197587879601,1
"SRR5354251",1.94132366360398,1.59438841732445,1
"SRR5354075",1.82881375731202,-2.01457697955665,9
"SRR5354292",-0.326092992413326,2.01565831097069,1
"SRR5354104",2.69541224421235,-2.81946653930244,9
"SRR5355770",-0.18695298253326,-8.77510315982399,5
"SRR5354124",2.50447174490662,-2.91728586761055,9
"SRR5353704",-4.68975285111694,2.9180053988308,3
"SRR5355741",0.0435950416442916,-8.65079695788917,5
"SRR3986025",2.61561879099579,0.14858239086571,8
"SRR5354485",0.220963801753239,0.895479373058703,1
"SRR5353883",2.83320840777131,3.46248143108788,2
"SRR5355501",5.63743945540162,-1.90164504257736,7
"SRR5356027",-2.23284939347534,-3.71622736064491,14
"SRR5354280",-0.586504016506953,5.0549363413662,1
"SRR5355025",-1.10485175668029,-3.88744694797096,4
"SRR5354745",-0.65745965062408,4.9127187052578,1
"SRR5355041",-0.922771010983272,-3.49738843051491,4
"SRR5355495",5.77382823408814,-2.13507623282966,7
"SRR3986084",2.72073980749817,-0.101513691821668,8
"SRR5354500",0.401188935649113,0.906751803478625,1
"SRR5355303",-0.799684081661983,6.74139683636132,10
"SRR5354786",-2.78485396920471,2.26849406155052,3
"SRR5354684",-0.380763207066341,3.09295456798973,1
"SRR5353941",3.25874468268128,3.91515677364769,2
"SRR3986070",3.05734404505463,-0.87591803876457,8
"SRR5355953",-1.61602786599426,-1.28315245417652,6
"SRR5354483",-0.044145737278743,3.16546337994042,1
"SRR5355937",-2.38048032342224,-0.844652303138349,6
"SRR5353379",3.60310956419678,3.89384549053612,2
"SRR5355726",-1.26811936913757,-9.38270432559547,5
"SRR3986196",-13.3902457100037,-2.69796676246223,11
"SRR5355579",5.63198443831177,-2.94564623443184,7
"SRR5355082",-0.460241947758479,-3.5067570885807,4
"SRR3986046",2.83261009634705,-0.655011602321241,8
"SRR5353804",-4.77120092927246,2.91098444851341,3
"SRR5355554",5.44049283446045,-3.77733213512001,7
"SRR5354113",2.38421019495697,-2.68092543689308,9
"SRR5354250",0.998121413898186,0.755885533413317,1
"SRR5354372",2.96145960272522,3.34429829510155,2
"SRR5355874",-0.125369225132747,-1.66582392958698,4
"SRR5354752",-5.29927614747314,2.62867825420799,3
"SRR5356140",-0.901658807385249,-5.62407404986915,13
"SRR5353562",4.23259660185547,3.56845848949852,2
"SRR5353986",-2.27122715531616,2.08423417004051,3
"SRR5354781",-0.875093136418147,4.47455637844506,1
"SRR5355037",0.0444142478820846,-1.97681663242874,4
"SRR5353449",3.53007980765076,3.22707693966332,2
"SRR5354907",-1.31399134217529,-3.97333128062782,4
"SRR5354445",-0.154953394520564,3.17670720013085,1
"SRR5354533",-0.53694168149261,4.64252226742211,1
"SRR5354130",2.22023281038971,-2.88690895644722,9
"SRR5355819",1.61760285080643,-5.24847085086403,6
"SRR5355744",-1.0327172618988,-8.70704180804787,5
"SRR5355563",5.84155961455079,-2.31417102424202,7
"SRR3986067",2.99716588438721,-0.494306989589308,8
"SRR5353979",-4.63409117280273,2.89560358913841,3
"SRR5354464",-0.0556385856750443,2.56601565273705,1
"SRR3986135",-13.2635491233948,-2.76217491237221,11
"SRR5355222",-0.822929654705806,9.27422898205223,12
"SRR5355264",-0.770650182354732,9.20229618938866,12
"SRR5355869",-0.0132352453353837,-2.28373987285194,4
"SRR5355366",-0.429712687123103,4.96071188839379,1
"SRR5355581",-1.05978516160278,-9.7047768315464,5
"SRR5354315",0.234644319426732,0.823276690563586,1
"SRR5353715",-4.57551697312622,2.80813925655785,3
"SRR5356033",-2.335036311734,-3.89222628680763,14
"SRR5354461",-0.239373360264583,4.00645964535179,1
"SRR5355861",3.29454013289185,-5.55944783298073,6
"SRR5355689",-1.59675458489685,-9.59427458850441,5
"SRR5354306",-0.98163059769897,1.29382317455712,3
"SRR5355963",-2.64690283356933,-0.724894352832411,6
"SRR5354746",-2.01252034722595,1.9688174048275,3
"SRR5354211",2.62215253294678,3.3617367068142,2
"SRR5353517",3.81455251158448,1.92825739773216,2
"SRR5353922",2.93399938524933,4.19353669079247,2
"SRR5354814",-2.14149240075378,2.4911836901516,3
"SRR5355150",-2.41987708627014,6.06735747250023,10
"SRR5353812",-5.34344509660034,2.49708836468163,3
"SRR5355051",0.369999791991429,-2.43087805120048,4
"SRR5354480",-0.103117380726619,2.73193114193383,1
"SRR5355298",-0.68419304906158,6.62106697948876,10
"SRR5353418",3.38081547201844,2.98083298595848,2
"SRR5354463",0.299674953829961,0.419416002354052,1
"SRR5355498",5.57054110945435,-2.92783481685219,7
"SRR5354129",1.64371093691559,-1.29832378832397,9
"SRR5355656",-0.988276277172847,-9.52581698504982,5
"SRR3986210",-13.3869784217957,-2.85149104205665,11
"SRR5354052",2.09067806185456,-2.96560306159553,9
"SRR5353434",4.94689890326233,4.19645779522362,2
"SRR5353677",-5.41648653565673,2.45831101330223,3
"SRR5354868",-1.24939921914367,-3.88149315921364,4
"SRR5354789",-1.39260295449523,1.54927747639122,1
"SRR5353623",4.64883347929688,4.04758255871239,2
"SRR5355321",-0.530422125447078,4.64847367199364,1
"SRR5354253",1.26441244364949,1.05127828510704,1
"SRR5355915",-2.25282505570678,-1.54863609803614,6
"SRR3986062",2.1560456413147,-0.161283322253797,8
"SRR5355756",-1.30804303704528,-8.95725972262916,5
"SRR5355883",-0.582417641270442,-1.12461374012527,6
"SRR5354089",1.74724909247132,-1.41467771736679,9
"SRR5355140",-2.57430079995422,6.13529103191796,10
"SRR5356124",-0.996933971035762,-6.00315625278053,13
"SRR5356093",-0.844939385044856,-4.98118097392616,13
"SRR5354273",0.611736800086217,1.37204664143028,1
"SRR5353416",3.72943302572937,4.04170601757469,2
"SRR5354517",0.718558873545842,0.659880570492174,1
"SRR5354609",1.64613654793473,1.22194831760826,1
"SRR5355548",5.70050832213135,-2.45126856175956,7
"SRR5354795",-1.87085441170959,1.15799968632164,3
"SRR5354027",-4.45998314439086,2.76278870495262,3
"SRR5354219",2.20218857706757,3.21873705776634,2
"SRR5354304",-0.322193894970699,-1.7530593058258,4
"SRR5355674",-0.629279289830013,-9.00325495807228,5
"SRR5355034",-0.647193823445125,-7.6579485615879,5
"SRR5353468",2.89075848044129,4.46682064922753,2
"SRR5354452",-0.125003967869563,3.04347603710594,1
"SRR3986115",1.8848732966301,-1.15558696595726,8
"SRR5354514",3.19320889891358,1.85704939754906,2
"SRR5354167",1.72357758463593,0.932294539532091,8
"SRR5354796",-1.4034448009613,3.12168448360863,1
"SRR5354058",1.63185742081376,-1.84448979107437,9
"SRR3986199",-13.5696080070618,-2.82685155479011,11
"SRR5353937",2.92965492190094,3.16814082058373,2
"SRR5355611",-0.0512676578643754,-8.8858881673008,5
"SRR5356150",-1.01603225289611,-5.98308522311744,13
"SRR5354427",2.18549105108948,3.26638882549706,1
"SRR5355909",-2.07962206422119,-1.75347299186287,6
"SRR5353603",3.95527860106202,2.00751893909874,2
"SRR5354020",-1.75513294755249,1.2476214686245,3
"SRR5353679",-5.53702238618164,2.4680165568203,3
"SRR5354495",1.51279854358407,1.85674469860497,1
"SRR5355703",-0.379282150852962,-8.42264182178078,5
"SRR5354842",-0.112731252301021,-2.98590726462898,4
"SRR5354492",0.130320872676091,0.911832026562121,1
"SRR5353703",-5.45554760514526,2.4298290530056,3
"SRR5353951",2.9095389503357,2.79792492779198,2
"SRR5355510",5.40171166838379,-3.3675330361515,7
"SRR3986107",2.02740111530991,-0.0148118218570688,8
"SRR5354100",2.22990604819031,-2.61168593970833,9
"SRR5354205",3.21497460783692,-0.33741421310005,8
"SRR5354128",2.40066858710022,-2.16974098292885,9
"SRR5354738",-1.70802215157775,2.39149992855492,1
"SRR5355530",5.65815087736817,-2.86955315677223,7
"SRR5353972",-0.448543463337703,8.73505585583153,12
"SRR5355827",2.11911686838837,-4.97660858241615,6
"SRR5355904",-2.49545363007812,-1.69691399542389,6
"SRR5355653",0.0194971221801803,-9.58719927875099,5
"SRR5354262",-0.225306425679012,2.75995247753563,1
"SRR5353451",3.43528958739014,2.76662199886742,2
"SRR5353538",4.44674393118592,4.15609543713036,2
"SRR5354724",-1.53392699776916,3.81702940853539,1
"SRR5355282",-1.22175243912963,9.44282048138085,12
"SRR5355627",-0.38374081670074,-8.870655604282,5
"SRR5355013",0.00422057093353723,-2.43631959764061,4
"SRR5355778",1.55002602518769,-4.24474126903114,6
"SRR5355537",5.74669476927491,-3.27342111674843,7
"SRR5354386",1.305737059128,3.41586821468773,1
"SRR5353559",4.41300436438294,3.76980250271263,2
"SRR5354467",0.739585037839131,0.328349761089709,1
"SRR5355911",-2.53479388772277,-1.84075150696335,6
"SRR5354112",1.36078235090943,-1.07941568700371,9
"SRR5354567",0.210930730712132,1.78223412426415,1
"SRR5355313",-0.544087205517574,6.73855488689842,10
"SRR5354170",-0.349308167088313,-2.43534905520973,4
"SRR5354272",0.497948374163823,0.255636147579577,1
"SRR5353660",3.92862721861573,3.31362765224877,2
"SRR5355522",5.31690951765747,-3.47638089267311,7
"SRR5354316",-0.189397726643367,-0.238066740909193,1
"SRR5353923",3.28228374899598,3.75941937359276,2
"SRR5354094",2.37620183409424,-1.79229632822571,9
"SRR3986174",-13.2868006569031,-2.86847014037666,11
"SRR5356039",-2.46532538949279,-3.92427188960609,14
"SRR5353535",4.27375766218872,4.39684670360985,2
"SRR5354082",2.518195237529,-2.92088050452766,9
"SRR5354559",0.109150375735478,1.87056010158959,1
"SRR5354561",0.97779513479443,1.54714196117821,1
"SRR5354162",0.925527464163022,4.1332620898098,1
"SRR5355843",2.72688301981659,-4.98520524112282,6
"SRR5353751",-5.16900662003784,2.60898583324852,3
"SRR5354071",2.12692579210968,-1.74826280085144,9
"SRR5354300",-0.810672436344905,3.13862793835106,1
"SRR5355027",-0.434147272694392,5.34981100948754,10
"SRR5355137",-1.05293015061645,1.11739533337059,3
"SRR5354520",-0.210571561444087,2.58816187771263,1
"SRR5355795",1.40256529630394,-4.64418966380653,6
"SRR5354588",-0.327454839337154,1.3426720419735,1
"SRR5355649",-0.637187514889522,-8.72707039920387,5
"SRR5353377",3.44353362501831,3.9453262606472,2
"SRR5353400",2.80131515444489,2.95272725017967,2
"SRR5354264",-0.579051766979976,1.42785613926354,1
"SRR5355665",-0.679975066769405,-8.9121275624424,5
"SRR5354119",1.34014525593491,-2.01174742785988,9
"SRR5354003",-3.50679901658325,2.27468269260826,3
"SRR5355680",-1.62715009270935,-9.79604918567238,5
"SRR5354389",2.41777106703492,3.09578173550072,2
"SRR5355310",-0.52906302033691,6.61821167858544,10
"SRR5354809",-0.860426817524715,0.973495415768053,1
"SRR5355078",-0.430159125912471,-2.64336020556984,4
"SRR5355833",2.85576352061005,-5.12751037684974,6
"SRR5353912",3.5155529636261,4.34280245693627,2
"SRR3986110",2.40869339884491,0.236763648113634,8
"SRR5355012",0.330615009677129,-3.53147799579201,4
"SRR5354039",-2.57069519578247,2.90954726131859,3
"SRR5353684",-5.50084522782592,2.4429601946682,3
"SRR5353463",3.21206399382325,4.3993958750576,2
"SRR5354806",-1.64599755822448,2.58198874386254,1
"SRR5353543",4.25348254622193,3.58817761333885,2
"SRR5354183",0.354095544230656,4.60473053844872,1
"SRR5356136",-0.852710042584224,-5.90898472873268,13
"SRR5353989",-3.89776018677978,1.92941849621239,3
"SRR5355872",-0.361513887036128,-1.08465773669777,6
"SRR5354494",-0.60914376794128,2.44520037563744,1
"SRR5353572",3.99192019880982,1.92055075558129,2
"SRR5354902",-0.516021047222896,-3.77423245517311,4
"SRR5354123",2.44366368235321,-2.53923303691444,9
"SRR5355542",4.6826455253479,-2.95675904361305,7
"SRR5354597",-0.460893545735164,3.3435687342495,1
"SRR5355779",0.648638095271306,-3.53588349429664,4
"SRR3986051",3.06121345938416,-0.806880303302381,8
"SRR5353628",3.81961914480896,1.85542743595543,2
"SRR5354447",0.914535443794446,0.836577109417345,1
"SRR5354692",-0.893579516995235,3.58957999142113,1
"SRR5355893",-1.82892683564453,-1.80149576870498,6
"SRR5353842",-5.31468275605468,2.6794571200222,3
"SRR5354888",-1.27296594201355,-3.95991165248451,4
"SRR3986141",-13.2543309074524,-3.47026784030494,11
"SRR5355714",-1.54325965462951,-9.9618454655796,5
"SRR5353439",3.36247130812378,4.70802014263573,2
"SRR5354686",-0.652229700672908,1.68548934849205,1
"SRR5355698",-1.65972021638183,-9.20355374423561,5
"SRR3986194",-13.4661000114563,-3.09562189189491,11
"SRR3986087",2.82951876105042,-0.130423255839918,8
"SRR5353756",-5.26070669709472,2.36033313663903,3
"SRR5354460",-0.202892814266963,2.12342064770165,1
"SRR5353692",-3.73957422791748,2.48397176655236,3
"SRR5355715",-0.607049379933162,-8.62985665408668,5
"SRR5353706",-5.1998098236206,2.61487811001244,3
"SRR5355677",-1.21515253602294,-9.05686194507179,5
"SRR5354258",0.082667793643193,0.997656277737047,1
"SRR5354647",-1.06098798333435,2.63159125240746,1
"SRR5354800",-1.32321694909362,3.90278571041527,1
"SRR5355071",1.43706315339776,-2.01715070811805,8
"SRR5354698",-0.329670343983455,0.752453021129992,4
"SRR3986091",2.94883259714814,0.120899848064806,8
"SRR5354830",3.47486969412537,-0.991791613975141,8
"SRR5354199",-1.34455278931884,6.56521313579979,10
"SRR5355881",-0.540721808064266,-1.03376103250084,6
"SRR5353694",-4.05946901856689,2.61123030575218,3
"SRR5354107",1.5612001973507,-1.16618523804245,9
"SRR5354723",1.72977992476197,-2.7670953950077,1
"SRR5355700",-0.399396215069576,-8.59800774661598,5
"SRR5353740",2.01455297650071,-2.83231086341438,9
"SRR5353701",-5.52085999070434,2.19818537624779,3
"SRR5355633",-1.34384754716186,-9.88742739764747,5
"SRR5354035",-0.92916945039062,4.30539029034081,1
"SRR5354678",-0.685714517224117,3.49667780788841,1
"SRR5355315",-0.750712547886653,6.85340779217186,10
"SRR5355185",-1.11721256791381,6.54357712658348,10
"SRR5354777",-1.99046829758911,2.04933183582726,3
"SRR5354236",0.00830813826294396,4.96069662960472,1
"SRR5355929",-1.1436460357788,-1.26107444671688,6
"SRR5354050",1.61217578829499,-1.95054984895286,9
"SRR5354267",1.00011194826336,1.13549678715172,1
"SRR5354660",-0.385335956204219,2.27246468456688,1
"SRR5355480",5.18282100142212,-2.93306476680336,7
"SRR5354769",-1.53308847962646,2.66211645992699,1
"SRR5353732",-5.36972883759765,2.29730623157921,3
"SRR5355014",-0.407785091984554,-3.98081285564003,4
"SRR5354342",0.774671759021001,4.23440640362206,1
"SRR5355322",-0.98678139268188,6.75990002544823,10
"SRR5355801",1.42394837321015,-4.89790994731483,6
"SRR5353716",-5.41582373200683,2.26450698765221,3
"SRR5354171",0.239466215979771,-1.59721986261902,4
"SRR5354710",-0.302556667912288,0.220679453930285,4
"SRR3986038",2.23297723711701,0.28454463871422,8
"SRR5353891",3.62543007315369,4.6880339899868,2
"SRR5354099",0.0048651355621383,-3.99389321414528,4
"SRR5354756",-1.89508608399658,2.02075760754051,1
"SRR5355734",-1.5201120716217,-9.51583869067726,5
"SRR5353442",3.16779610098572,4.70358937176171,2
"SRR5353432",3.59397527159424,3.86772101314965,2
"SRR5354033",-3.24145487366943,2.91909115704003,3
"SRR5354486",-0.592374001133724,1.60132854374352,1
"SRR5354793",-1.98914340554504,1.38256304653588,3
"SRR5354169",0.590091194522099,3.25094979198876,1
"SRR5354006",-1.37303403435974,3.91619770916405,1
"SRR5355749",-1.66580489693908,-9.78154666034279,5
"SRR5355847",3.15459701002808,-5.43950969783363,6
"SRR5353977",-1.54584315835266,3.70087950619164,1
"SRR5354837",-0.808329020130916,-3.31868524161873,4
"SRR5355811",1.62879117907258,-5.11253244487343,6
"SRR5354625",-0.544749889958186,1.4881741324276,1
"SRR5354803",-2.19565871773986,1.37597482593956,3
"SRR5355644",-0.73928395329742,-8.71246535388527,5
"SRR5353440",3.00658949793549,4.3039392748684,2
"SRR5356067",-0.23993948518066,-4.36015469638405,13
"SRR5353995",-1.89721277772216,0.904699496349718,3
"SRR3986188",-13.5615532737854,-3.03716189471779,11
"SRR5354312",0.278409029853062,0.291798643192675,1
"SRR5355520",5.91091653288575,-2.18569696752128,7
"SRR5354018",-3.69305161057739,2.23785035999718,3
"SRR3986063",2.15492233217926,0.0118389645427726,8
"SRR5354310",1.81289794625016,1.30590527447167,1
"SRR5355054",-0.294722829449458,-2.51155109015999,4
"SRR5354382",1.21762938381405,2.33099644573632,1
"SRR5354615",1.47610860646935,1.62365858944359,1
"SRR5355860",3.14832111777039,-5.43051845637855,6
"SRR5355020",0.658053721797185,-2.38988078443107,4
"SRR5355107",-1.46155003129272,5.90747445019188,10
"SRR5354230",0.720619406115727,4.52413266094628,1
"SRR5353965",-2.86952212868957,2.58224289806786,3
"SRR5353655",4.13091823042603,4.48427050503197,2
"SRR5354488",-1.32264021455078,1.44061677845421,3
"SRR5353497",4.29369350851746,3.43409483822289,2
"SRR5355487",5.58392783583374,-3.67867881862221,7
"SRR5355712",-1.7280559879425,-9.69137580005226,5
"SRR5354291",-0.391146693814082,2.7316040316433,1
"SRR5354436",-0.0447767120483353,4.35331004055443,1
"SRR5353566",4.18683430136414,2.64705412777367,2
"SRR5355619",-1.07092908440856,-9.26035458652077,5
"SRR5355252",-1.56339577256469,9.30974190624657,12
"SRR5354305",0.291302110564427,4.41444676311913,1
"SRR3986072",2.80970784605713,-0.376166411319349,8
"SRR5353642",3.46927186430664,2.1874841967434,2
"SRR5354757",-0.920614276516719,4.25527899654808,1
"SRR5353963",1.23447908045025,-1.08015549985466,9
"SRR5354186",0.793318297278599,2.29246061237755,1
"SRR5354030",-0.605454478848262,8.69466870220604,12
"SRR5355681",-1.49374631463317,-9.78851897327003,5
"SRR5355214",-1.30047324715881,8.65131752880516,12
"SRR3986186",-13.2881348472717,-2.97786445228157,11
"SRR5355803",1.51054217995377,-5.10423118678627,6
"SRR5354919",-0.00592640458373572,-2.77307946292457,4
"SRR3986043",2.69144090594025,-0.888745137134168,8
"SRR5354213",1.70954319418641,3.79514019878807,1
"SRR5354045",-4.36615303574829,2.88843195827904,3
"SRR5353453",2.91047998846741,3.17350094707909,2
"SRR5353454",3.86164232672425,3.03449099453392,2
"SRR5354656",0.389729942691045,0.0601565161556266,1
"SRR5354248",-0.727469359028621,3.03564637096825,1
"SRR5354826",0.753522242915349,-2.32896370498237,4
"SRR5354172",0.676401134144978,4.24470608623924,1
