,SRR3986201,SRR5355290,SRR5355456,SRR5355765,SRR5355834,SRR5356155
SRR5355261,0.01055829004145727,0.9534105851563033,0.014270898665372301,0.0,0.010422861035077044,0.0
SRR5354287,0.02946122379606853,0.8701430747265626,0.039679417659425745,0.012781593359633152,0.029090118542910104,0.018844571915472036
SRR5355679,0.0,0.0,0.0,0.988967936493858,0.0,0.0
SRR5354429,0.12908566841355654,0.4435287598952505,0.16155668605403725,0.05543098580441232,0.12803316752186739,0.0823647323109102
SRR5356126,0.03674366621098735,0.0,0.0,0.05762916442596808,0.022804147132146988,0.8716570702750465
SRR5354008,0.0,0.9823745864242681,0.0,0.0,0.0,0.0
SRR5355923,0.30122536953404594,0.017324284500992642,0.0344158985842251,0.10685286610918301,0.35608516163517223,0.1840964196363848
SRR5356041,0.22520372166286462,0.1271240077429785,0.19646334135616744,0.09398241512036178,0.21441860928243037,0.1428079048352081
SRR5355866,0.15455019372474668,0.0,0.017989980610283608,0.05499598567270382,0.6682400147358328,0.09470729131195346
SRR5355836,0.022309752199720013,0.0,0.0,0.0,0.9521179591262785,0.01367125201689022
SRR5355925,0.2836337952311954,0.025776105799045605,0.0404777193148269,0.10143957822009414,0.37507474765528637,0.173598053779556
SRR3986102,0.25313717748650494,0.018497910217052847,0.03215283435956838,0.09016614129364026,0.4512139456660993,0.15483199097713818
SRR5353593,0.1613223463970524,0.1999558093718708,0.3048620185906903,0.07451229785180573,0.15454755021862332,0.10479997756997023
SRR5355259,0.0,0.9846846867377378,0.0,0.0,0.0,0.0
SRR3986071,0.1772046580203919,0.1467014332894813,0.3110893327381391,0.08199835774281168,0.16781366219499283,0.11519255601419465
SRR5355791,0.13134871572729953,0.0,0.015306444100436018,0.04674173998951665,0.7179977235295256,0.08048955094178852
SRR5355236,0.0,0.9972154859672718,0.0,0.0,0.0,0.0
SRR5355657,0.0,0.0,0.0,0.9968990985019404,0.0,0.0
SRR5355120,0.0823325589505741,0.6389774580869562,0.10903905549834395,0.03563304023910216,0.08138551867139447,0.05263236855367736
SRR5355882,0.19614539453202015,0.012640286117521373,0.02342961072848008,0.06981317052902086,0.5778411747555597,0.12013036333739971
SRR5353615,0.15380208617392993,0.21270810822970979,0.3140474785853363,0.07180379864962082,0.14745999333377482,0.10017853502764199
SRR5354513,0.1087007853342845,0.5282870065770799,0.13909564459568555,0.04681684157695853,0.10769239571849154,0.06940732619754089
SRR5354434,0.22971429427745585,0.12218261694397584,0.18712903673710116,0.09434320218265385,0.22151041367624302,0.14512043618258072
SRR5355039,0.4049737050637487,0.014235761124231113,0.0322276703898861,0.12517499213277444,0.2066031792120662,0.2167846920772988
SRR5354081,0.1261624383823626,0.13548366144090485,0.4672841454701927,0.06740611913444434,0.11852099328579471,0.08514264228631128
SRR3986181,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
SRR5355671,0.0,0.0,0.0,0.997844929963424,0.0,0.0
SRR5355240,0.0,0.9969622208081563,0.0,0.0,0.0,0.0
SRR5355947,0.15936789878793337,0.0,0.018686521283317353,0.05671076494169949,0.6576586034045792,0.09763876153390377
SRR5354184,0.1642080390625111,0.28633221303006146,0.21284354974328296,0.07114461325274778,0.16045646468615873,0.10501512022525998
SRR5354909,0.28971944525450666,0.06106254457341719,0.09648327710163285,0.11195851202294096,0.2601335015480393,0.18064271949947025
SRR5354611,0.13041946550205202,0.4452773863188989,0.15574821605167813,0.05563948424866465,0.12983034955767603,0.08308509832106462
SRR5356055,0.2548721793175206,0.09216577484084068,0.14040552485795402,0.11716644183723997,0.22972680977738147,0.1656632693690722
SRR5355835,0.024375908763651227,0.0,0.0,0.0,0.9476834931492397,0.014937378828756979
SRR5355068,0.3718411285025368,0.014875602045552275,0.0340254596493912,0.13385088152891972,0.21360957705658246,0.23179735121702194
SRR5353550,0.16373980629060458,0.2035488981414309,0.2944389597768688,0.07498922654953435,0.15713731884811566,0.10614579039345921
SRR5355511,0.016588840781630688,0.015533330600742218,0.9275144167982142,0.012692096235033533,0.015153896972899128,0.01251741861148058
SRR5354508,0.09776323726302773,0.5735512404426938,0.12727041087307972,0.042208087852992474,0.09674714858915957,0.06245987497909068
SRR5355017,0.33755223612331375,0.017763995677717928,0.036027444993143164,0.11959669690574982,0.28266080519537884,0.20639882110470079
SRR5355126,0.029749957685171594,0.8688733162604826,0.04006543761592358,0.012906725613530543,0.02937535272161993,0.01902921010335211
SRR5355999,0.3438426673005667,0.017160567904837033,0.03560146356199622,0.12139771563242797,0.27234086469885593,0.20965672090132054
SRR5354326,0.10041955088235,0.5624298887917255,0.13026922482168532,0.04333337900212022,0.09939866875090954,0.06414928775125223
SRR5354330,0.14928699601410347,0.37204831220001316,0.17153950553675806,0.06340296479333044,0.14871710048126024,0.09500512097456372
SRR5354398,0.095359751749203,0.5751967750996964,0.1328499876004686,0.041577441608777625,0.09394674295534938,0.0610693009865436
SRR5354307,0.12714240425426132,0.4505068274988614,0.16050293610559713,0.054660922058973604,0.12603916355359665,0.0811477465287446
SRR5355280,0.0,0.9979391016241901,0.0,0.0,0.0,0.0
SRR5355231,0.0,0.9986809805809416,0.0,0.0,0.0,0.0
SRR5354503,0.1653296394898985,0.18991001545155461,0.30309581446964395,0.076128799761967,0.15821175214037214,0.10732397868657824
SRR5356132,0.20175150783549597,0.012044126075248376,0.03551355738026442,0.192110377640594,0.12351464465889472,0.43506578640950455
SRR5355290,0.0,0.9996723432273615,0.0,0.0,0.0,0.0
SRR5353498,0.1556195328258871,0.20992453780091316,0.3115397804308585,0.07244359491130638,0.1491823618552075,0.10129019217584076
SRR5355942,0.330638370754639,0.01921719451566215,0.03756113027112385,0.11746948128577277,0.29272763713303535,0.20238618603977127
SRR5355500,0.037207505167137056,0.03576404996915515,0.8379322453449465,0.027296955235629295,0.03412794083516109,0.027671303447972077
SRR5353509,0.15949661078616809,0.20402698928113955,0.3061459506267123,0.0738048036427642,0.15286536224032152,0.10366028342290756
SRR5354140,0.15442648651228288,0.1401520452514176,0.38163882958377937,0.07675487575694796,0.1447864187718608,0.10224134412372213
SRR5354285,0.0953182125553672,0.5827663520080667,0.1255176335433987,0.04121954222256902,0.09425658207326604,0.060921677597376434
SRR5356010,0.30898435593967877,0.02494824494159284,0.04107198411627505,0.10979355946648438,0.3270372091661604,0.1881646463698131
SRR5355111,0.029475866832870706,0.8700786784884983,0.03969899539961471,0.012787939438467476,0.02910458405034318,0.018853935790288344
SRR5355223,0.0,0.9869018105603424,0.0,0.0,0.0,0.0
SRR5355278,0.012754366099545354,0.9437490470641956,0.01721076672758911,0.0,0.01259213391608756,0.0
SRR5355499,0.08876430499130698,0.08017497095197808,0.6102602049414293,0.0718352384765957,0.08063311285996344,0.06833216777873169
SRR5355695,0.0,0.0,0.0,0.9931048527943958,0.0,0.0
SRR5356064,0.1815102278603355,0.09703260238380856,0.2803609095636673,0.14177875588987987,0.16067487632843622,0.13864262797388016
SRR5355130,0.028942845615165406,0.8724227313498083,0.03898638028832884,0.012556937410825753,0.02857802340406166,0.018513081931879963
SRR5355018,0.37789318989886966,0.01526200913302493,0.03376454057123657,0.12740869138876207,0.2254903548280328,0.22018121418007897
SRR5354484,0.1598341172387477,0.20639321509503328,0.3028799331337466,0.07377607187019683,0.15330232711692318,0.10381433554536447
SRR5355985,0.12048327655725743,0.0,0.025365061456581836,0.15834574330797224,0.07439344731293238,0.6133196025171881
SRR3986065,0.1750146119782816,0.16391702182587034,0.30059330097354314,0.08021967760052039,0.16676417957201153,0.11349120804978562
SRR5355625,0.0,0.0,0.0,0.967064082928369,0.0,0.015490481666933814
SRR5353982,0.1052657573200273,0.5186613071881081,0.15883721802059425,0.04645998693354425,0.10316219794384013,0.06761353259391617
SRR5356085,0.33386003768590766,0.016543617031838775,0.03427532455944969,0.11907211981853746,0.2904423614236385,0.20580653948063243
SRR5355822,0.021357015352289635,0.0,0.0,0.0,0.9541627568064505,0.013087421895498635
SRR5354282,0.12036566801030538,0.4799500461879764,0.15178841708984525,0.051739565771064464,0.11933667603491172,0.07681962690593341
SRR5355746,0.0,0.0,0.0,0.9974925024075489,0.0,0.0
SRR3986105,0.19753951566191638,0.12104981710196318,0.28122285230092237,0.08884467686721496,0.18379161874195835,0.1275515193260347
SRR5355207,0.0,0.9972690227271757,0.0,0.0,0.0,0.0
SRR5354433,0.1099723647411803,0.5233215459775221,0.14017613965083475,0.04733861641625804,0.10898132568740264,0.07021000752684244
SRR5354771,0.1327254151717674,0.39311959983150657,0.20035974901412235,0.05860145844542371,0.12993365672492382,0.08526012081228443
SRR5356013,0.2335889285581911,0.013809084941989873,0.04023020535283909,0.20388706467546366,0.1436782279554979,0.36480648851602065
SRR5356112,0.3862193148677146,0.014848327186064682,0.033250030931728305,0.12735254186084197,0.2178886263181123,0.22044115883554316
SRR5355119,0.02930278645609008,0.8708398294297038,0.03946759796876488,0.012712929440894015,0.02893360152720645,0.01874325517741977
SRR5353388,0.16715468768957087,0.18115911770774343,0.3063384418922906,0.07715443562759608,0.15961637220157365,0.10857694488123869
SRR5355784,0.026440724752519212,0.0,0.0,0.0,0.9432519064003776,0.01620268143502676
SRR5355088,0.346127650718086,0.015577618149076988,0.03642937637159531,0.14533233761635153,0.21410181203835615,0.24243120510653857
SRR5355844,0.027398065338450968,0.0,0.0,0.0,0.9411972106115263,0.016789333800274055
SRR5354270,0.3271361156562185,0.024290284102353225,0.0435436189780717,0.11695400462309705,0.28758168142915497,0.20049429521110945
SRR5353974,0.10526576661461982,0.5186612570989676,0.15883723930042748,0.04645999133860391,0.10316220697784992,0.06761353866956189
SRR5355077,0.36091183419572154,0.015527648898842195,0.03448289495056929,0.13075140229186458,0.23151736813194113,0.2268088515310659
SRR5355152,0.029413883215191443,0.8703512621929917,0.039616127246246025,0.012761076826078419,0.029043351717271158,0.01881429880230503
SRR5355748,0.0348415364278095,0.0,0.017751887511957554,0.8492883798278652,0.02276754632578712,0.07084567174185022
SRR5355578,0.0,0.0,0.9988593324685163,0.0,0.0,0.0
SRR5354679,0.10392033335922639,0.5476741898387929,0.13431931947607956,0.044821090363369745,0.10288761200772154,0.06637745495485219
SRR5355589,0.0425751093087683,0.0,0.021837498915065354,0.8158119911696191,0.0278364251179737,0.08640471220426907
SRR5355035,0.33406360509125965,0.018720707275036316,0.0370128488950206,0.11859381518313342,0.2871543425573755,0.20445468099817926
SRR5355197,0.0,0.9849100728373537,0.0,0.0,0.0,0.0
SRR3986078,0.1653120246039449,0.1369053942034839,0.3539585636753039,0.08023485088505755,0.154805653321268,0.10878351331095268
SRR5355159,0.029408836900400394,0.8703734542388897,0.03960938064269346,0.012758889841705517,0.02903836656741385,0.018811071808979868
SRR5355776,0.15108385528772583,0.0,0.01759175640616428,0.05375575362451138,0.6757031795795345,0.09257032261274534
SRR5354348,0.2585335134114409,0.019401040500716574,0.03329300350022293,0.09212616352159989,0.43851172021854823,0.15813455884747496
SRR5356048,0.21949625881340434,0.08766664567130647,0.16959939615615244,0.16382551529208061,0.19361540593584997,0.16579677813121396
SRR5354294,0.08589219390274197,0.6214277974041884,0.1156665571353297,0.03726319530731701,0.08481042256261707,0.0549398336878504
SRR5353528,0.15944800613934793,0.20546074584258386,0.3048930369440615,0.07371840606287497,0.15287384636106277,0.1036059586500811
SRR3986061,0.16388209279607313,0.13885518586557577,0.35612699626497957,0.07961371824977814,0.15365701779833546,0.10786498902526911
SRR5353811,0.15119078427348986,0.21776653012493097,0.3166252172778725,0.07084578950231062,0.14500392342919555,0.09856775539221563
SRR5353640,0.18019152234159735,0.2046358351935927,0.24638536655698604,0.07888747390339974,0.17436757414323312,0.11553222786120641
SRR5354016,0.1460145400424936,0.2477312876666617,0.3025536952276395,0.06808386515369275,0.1405448721592511,0.09507173975027872
SRR5354722,0.12902157487499852,0.4441132116479432,0.1611717554910988,0.05538909838562526,0.1279856552428725,0.08231870435749554
SRR5355226,0.0,0.9887696399276192,0.0,0.0,0.0,0.0
SRR5354135,0.07263394960318145,0.07717923163775893,0.6875329376429444,0.04409478823746075,0.06771648072073931,0.05084261215791996
SRR5355040,0.367844275752238,0.015539058443327942,0.03421597108015642,0.12811292376645678,0.23251720336159917,0.22177056759622724
SRR5354339,0.1711420939730215,0.2439321960500516,0.23400770738375612,0.07481802656418275,0.16641339416351614,0.10968658186549025
SRR5356145,0.3850596058986655,0.014886493957940502,0.0333344374135411,0.1276914750742335,0.21811867182201028,0.22090931583361448
SRR5354361,0.21652013992950375,0.19838417770392403,0.13855032880420431,0.0863556000473091,0.22441285516383533,0.13577689835124054
SRR5354265,0.1284206320245339,0.4461827821318035,0.16092986660975003,0.05515433013989177,0.1273688588011602,0.08194353029289472
SRR3986138,0.9999999999999989,0.0,0.0,0.0,0.0,0.0
SRR5354454,0.09939855418210722,0.5650307592437891,0.13076788165771813,0.042978385745497276,0.09829684540217211,0.06352757376875888
SRR5356023,0.22960555206920388,0.11918447557360895,0.193168004988299,0.09535357053842279,0.21723865081003688,0.14544974602043856
SRR5356116,0.32841869798234075,0.016188211823783397,0.03885740575304563,0.15727225243416773,0.20985360659444371,0.24940982541222295
SRR5354105,0.1457662890783898,0.14200043779447175,0.4040616128343421,0.07425791662369254,0.13678024111623513,0.0971335025528796
SRR5354346,0.22644240875933008,0.17140081191910223,0.13478521932918636,0.08969376592671213,0.2358957959638146,0.14178199810186937
SRR5355087,0.3566567811878209,0.016237787538715267,0.035106442762005766,0.12776365461928718,0.24319521984256393,0.2210401140496114
SRR5354133,0.13738073130145795,0.14765602293731897,0.4233018606260192,0.0705832648763072,0.12933696725477806,0.09174115300413027
SRR3986095,0.1751305017446011,0.16278911831147605,0.3013556306934493,0.08032817860889001,0.1668102259312481,0.1135863447103477
SRR3986088,0.19376293661015667,0.1608184497886739,0.25017647473091736,0.08447535907388391,0.18664937439246074,0.12411740540392072
SRR5355764,0.0,0.0,0.0,0.9964773161118303,0.0,0.0
SRR5354586,0.13753343916479516,0.41726962160978914,0.16202750878300384,0.05857072132862631,0.13701849879025363,0.08758021032356414
SRR5355880,0.3153184750559629,0.01874566065273908,0.035907818822622076,0.11196507737942903,0.3251785832503313,0.19288438483891965
SRR5353563,0.15951754412995828,0.20547756131518313,0.3046772355060922,0.0737365414434377,0.1529448790430171,0.10364623856232401
SRR5355639,0.0,0.0,0.0,0.9974984162628313,0.0,0.0
SRR5356119,0.20895184851111925,0.01228016595646386,0.035911743516535644,0.19182975338826136,0.1277278217342802,0.4232986668933419
SRR3986205,0.9999999999999974,0.0,0.0,0.0,0.0,0.0
SRR5354634,0.17869457440596886,0.2153016957771654,0.24019284413828948,0.07799339301020497,0.17333176240502823,0.11448573026335877
SRR5355769,0.0,0.0,0.0,0.9764858770537003,0.0,0.011061443393726333
SRR5354893,0.32977459961306477,0.0179260648382277,0.03562156562593562,0.11707425010618405,0.29760563567020515,0.20199788414638709
SRR5355284,0.0,0.9996426858700266,0.0,0.0,0.0,0.0
SRR3986145,0.999999999999999,0.0,0.0,0.0,0.0,0.0
SRR5355156,0.02941211722386755,0.8703590284459584,0.03961376622823984,0.012760311476425111,0.029041607130989897,0.018813169494603037
SRR5355201,0.0,0.9840488020383141,0.0,0.0,0.0,0.0
SRR5356078,0.1710354774809179,0.09025647047984822,0.28355555368163554,0.16471223127822218,0.14873046871836726,0.14170979836101602
SRR5354053,0.12721745942368487,0.14205588151009413,0.4582048851833728,0.06717894571801691,0.11976440171217746,0.08557842645266489
SRR5354278,0.13604628989242512,0.4213331248737179,0.1625196214393522,0.058049204629965025,0.13537834074927335,0.08667341841529932
SRR5355933,0.3141947812346189,0.0177100563181471,0.0354598283328725,0.11137436467040557,0.32931361624186367,0.19194735320209622
SRR5355011,0.3532143838734467,0.017506403922515543,0.03688359138031851,0.1265840330412966,0.24730300750394105,0.21850858027848663
SRR5356107,0.22763680311370674,0.012875315367388045,0.036851535413758664,0.19063233694374768,0.1387641695304207,0.3932398396309805
SRR5354337,0.04047883060521577,0.8216914716950622,0.054409027380151596,0.017556420097680443,0.039974195520784406,0.025890054701171058
SRR5355545,0.0,0.0,0.9997132709251165,0.0,0.0,0.0
SRR5354371,0.15615327280223842,0.31312305242434096,0.20995479784595708,0.0679903840222612,0.15280137008988903,0.09997712281533674
SRR5353602,0.1703892443518517,0.21905742414346346,0.26045060461125025,0.075744907394452,0.16470880674467467,0.1096490127543241
SRR5355750,0.0,0.0,0.0,0.9953846569489018,0.0,0.0
SRR5354754,0.14609293839119844,0.26387220544531925,0.2867466851749742,0.06744564789861117,0.14095666278228947,0.09488586030762639
SRR5355009,0.34109623501628844,0.018021095181588054,0.03652709722419121,0.12110297459078154,0.2742760813895423,0.2089765165976129
SRR5353744,0.14546474626029646,0.2289796411520247,0.32221934593526586,0.06871975549703845,0.13958958236331387,0.09502692879207535
SRR5355575,0.0,0.0,0.9925063506494863,0.0,0.0,0.0
SRR5355690,0.0,0.0,0.0,0.9979773045393592,0.0,0.0
SRR5354126,0.15279504695452165,0.14399538904132214,0.38278614994598864,0.07580061315442126,0.14351586728880042,0.10110693361495723
SRR5355706,0.0,0.0,0.0,0.9958866065763146,0.0,0.0
SRR5355023,0.3710358461687856,0.015587490201956208,0.03416876866103002,0.12721574381385248,0.232026454320564,0.21996569683381695
SRR5354807,0.1492185228460121,0.2189299081356689,0.3211391407427542,0.07025299280115793,0.14306209354339974,0.09739734193102165
SRR5353737,0.1461362579391809,0.22717675359255762,0.32203212675140747,0.06899377123610334,0.14021021091819927,0.09545087956256514
SRR5353564,0.1598047358754876,0.20620583519817437,0.3031461833484021,0.07377765656136628,0.15326498937554633,0.10380059964103554
SRR5355948,0.3214177825708636,0.018034005307088635,0.03580878737598041,0.11403906750291257,0.3141028600603369,0.19659749718282216
SRR5354098,0.15100677686196154,0.14225308122130978,0.3894680224794583,0.07544571589911117,0.14171697141300307,0.10010943212516762
SRR5354442,0.16613790221278896,0.2038160062951911,0.28742983097068486,0.07543456714562498,0.15971105579117192,0.10747063758455302
SRR5354400,0.19830503699573074,0.24796796068007806,0.14526185926921997,0.08007158643920684,0.2036900746386977,0.1247034819770877
SRR5354131,0.04084408774393711,0.03959257170076173,0.8222888158712518,0.029533279739845177,0.037514497591368004,0.030226747352837934
SRR5355044,0.14940945991635662,0.0,0.01740368660406571,0.05316299318676124,0.679271022525807,0.09154860909243576
SRR5354083,0.1430310349404344,0.1483422931628275,0.4064025020558464,0.07246948536143213,0.13458955014385154,0.09516513433561945
SRR5355910,0.32046820155367217,0.017654147046641432,0.035447006569542985,0.1135906272434776,0.31697136132602394,0.19586865626064615
SRR5354284,0.13567620716513865,0.41597182912658653,0.16903837444191772,0.058237579003263186,0.1345137033952947,0.08656230686783109
SRR5354775,0.14798501704151826,0.2666346818266841,0.2786447469823328,0.067823848127844,0.14297031952515618,0.09594138649648404
SRR3986074,0.15440379909008808,0.2014141206325978,0.32316655359807206,0.07253640655798102,0.14774903141433435,0.10073008870694063
SRR3986128,0.9999999999999988,0.0,0.0,0.0,0.0,0.0
SRR5355497,0.06715571819206814,0.058494647193131674,0.7046588298236701,0.056517534527055956,0.06072482001393083,0.05244845025014656
SRR5355070,0.3091861898987175,0.028132648531307647,0.04487405557126781,0.11065247944836928,0.31790383917872533,0.1892507873716175
SRR5355702,0.08862890453381704,0.010976183842645407,0.0427619973223214,0.6169000677867524,0.05766334272347465,0.18306950379099002
SRR5355092,0.15172706781213388,0.04508599582712416,0.16790819643267701,0.3253724488713314,0.11331612088631894,0.19659017017041894
SRR5355050,0.3705556075124739,0.015073217942714599,0.034074336082890004,0.13210044613617783,0.21925518013228493,0.22894121219346303
SRR5354138,0.14015561558126544,0.1516782342582448,0.4115274182180936,0.07123737261924545,0.13207504090365002,0.09332631841951265
SRR5355862,0.1336042513122249,0.0,0.015533957125190106,0.047540591181074274,0.7132411983164622,0.08187112168708371
SRR5355842,0.0975558969358402,0.0,0.011336861181288705,0.03471320733958645,0.7906233513789735,0.059781537568230916
SRR5354725,0.1470523164026598,0.26235361634805865,0.28545937304325764,0.06776124151978868,0.14190883625673126,0.09546461642952302
SRR5355867,0.12996834804649607,0.0,0.015136880091821651,0.04625034972063068,0.7209767885787108,0.07964470589163698
SRR5353981,0.1453607087237258,0.1745994086126477,0.3747277564215385,0.07143132573016232,0.13794871331043312,0.0959320872015057
SRR5355235,0.0,0.9992570254168497,0.0,0.0,0.0,0.0
SRR3986137,0.999999999999999,0.0,0.0,0.0,0.0,0.0
SRR5355694,0.0,0.0,0.0,0.98224482796197,0.0,0.0
SRR5355160,0.029464454955958754,0.8701288642020054,0.03968373843993699,0.012782993730943118,0.02909331049363313,0.018846638177605252
SRR5354512,0.14096376650807663,0.39757443212597093,0.17144618130256517,0.060337053851835264,0.13980243923163974,0.08987612697994267
SRR5355514,0.0,0.0,0.9901005885109615,0.0,0.0,0.0
SRR5355164,0.02940481949209276,0.8703911214863397,0.039604009625408096,0.012757148767526089,0.02903439785279305,0.018808502775924395
SRR5353696,0.14545157792230215,0.2287253040630578,0.32249937542964735,0.06873077619142108,0.1395685652931045,0.09502440110048241
SRR5354090,0.15942180039300305,0.13873330697836178,0.3688579419328233,0.07834873689798678,0.1493958825041572,0.10524233129367894
SRR5353708,0.15616280613570901,0.20894812994301123,0.31092912374293236,0.07264159580614483,0.14969347409287856,0.10162487027933693
SRR3986090,0.16856226133555527,0.14984605211978094,0.33245266091220865,0.07967591843323926,0.15930241432092332,0.11016069287830414
SRR5355491,0.0,0.0,0.999930919564106,0.0,0.0,0.0
SRR5353597,0.16007844324434242,0.2026470686494704,0.30581699868439655,0.07403413585443083,0.15339849878543171,0.10402485478194089
SRR5354118,0.3326152792955587,0.02748597057758894,0.051703448077773495,0.12032243160372197,0.2628339079607386,0.205038962484623
SRR5355691,0.0,0.0,0.0,0.9828704405711436,0.0,0.0
SRR5355133,0.03226237871234195,0.8578246005751857,0.04342429465140816,0.013995560592180146,0.031857325860314006,0.020635839608640662
SRR3986134,0.9999926030909574,0.0,0.0,0.0,0.0,0.0
SRR5354017,0.14593410268025717,0.227688159750255,0.3221185333851285,0.06891288762941052,0.14002249873007536,0.09532381782488707
SRR5355141,0.029409455790962748,0.8703707325592787,0.039610208061055634,0.012759158058066059,0.029038977956540056,0.01881146757418028
SRR5354750,0.1293232553649856,0.41571284821086524,0.1883052238376334,0.05677838749079513,0.12691981070472516,0.08296047439102623
SRR5354229,0.10900728815477007,0.5272743260424861,0.13917363427051227,0.046933945445847176,0.10801309810216612,0.06959770798425861
SRR5353874,0.16341805388005737,0.19354872941831336,0.305045977414258,0.07541754116715585,0.1564285554366834,0.10614114268354585
SRR5355216,0.0,0.9861493127946132,0.0,0.0,0.0,0.0
SRR5355767,0.0,0.0,0.0,0.9724127421083926,0.0,0.012979419503478307
SRR5355147,0.029502961971228384,0.8699595229155686,0.03973521988037928,0.012799681996258333,0.029131350776531638,0.01887126246011594
SRR5354136,0.16212144752176266,0.1339016599574289,0.36747930472378554,0.07926211999131345,0.15033860510174707,0.10689686270397282
SRR5353417,0.1459331241442628,0.22556663792648235,0.32414996694527637,0.06902569037381392,0.13996146847627533,0.09536311213390498
SRR5353728,0.14568174585276383,0.22842054763281,0.3221362783855169,0.06880715643235262,0.13979074697675622,0.09516352471981408
SRR5355146,0.029128391360047242,0.8716067620529497,0.03923444286540121,0.012637349668158927,0.028761320218971223,0.018631733834544386
SRR5355638,0.1686576105827121,0.015347527719912062,0.05373783994858471,0.33901833282103644,0.10692099697987228,0.31631769194788495
SRR5355878,0.14815767933890645,0.0,0.017258479753033247,0.05271813481567254,0.6819546415963729,0.09078248217966844
SRR5353638,0.15947759943309034,0.2054267919196398,0.30484112023241866,0.07372823136923914,0.1529024082416559,0.10362384880396855
SRR5353422,0.16003415315136083,0.20483098287454124,0.30382324625966733,0.07391088307680618,0.1534411858420167,0.10395954879562089
SRR5355914,0.31196985586181264,0.017873386448803808,0.03573523902725608,0.11063013214659204,0.3331984378386207,0.1905929486769185
SRR5355798,0.057897821400647545,0.0,0.0,0.020601803467936573,0.8757372395347867,0.03547944250838226
SRR5354137,0.13057148683307998,0.15401098332757063,0.43733002125018056,0.06745099940235492,0.12332386512897363,0.08731264405785208
SRR5355634,0.0,0.0,0.0,0.9983433324786998,0.0,0.0
SRR5355945,0.3114236720267185,0.018352919864622563,0.036490251681474205,0.11054969090512164,0.332841269929988,0.19034219559207904
SRR5354103,0.17114998027226258,0.09043217487194036,0.2836634323805312,0.1642576954575225,0.1488931541422759,0.14160356287547457
SRR5354672,0.14632888883338616,0.38833176947513026,0.1641297668533462,0.0619212253668911,0.14624843796600034,0.09303991150527614
SRR5355710,0.0,0.0,0.0,0.9983357985223212,0.0,0.0
SRR5356105,0.06643793096618358,0.0,0.015645360172659675,0.1070744393054115,0.041265593596387505,0.764757170953954
SRR5354369,0.13099793534606644,0.44324932771532477,0.15600861424851833,0.05586543202814383,0.1304325411132767,0.08344614954870433
SRR5355270,0.0,0.9836308815621978,0.0,0.0,0.0,0.0
SRR5355662,0.0,0.0,0.0,0.9973053207583524,0.0,0.0
SRR5355288,0.0,0.9983928501642544,0.0,0.0,0.0,0.0
SRR3986156,0.9999999999999989,0.0,0.0,0.0,0.0,0.0
SRR5354487,0.16496684344858564,0.2827192299254654,0.21424356901747849,0.07150473532650183,0.16105282094209222,0.10551280133989806
SRR5354550,0.1365280480245272,0.42257455830592633,0.15978700837111834,0.058088705198709976,0.13610113195574608,0.08692054814400504
SRR5355814,0.0,0.0,0.0,0.0,0.9789552487569131,0.0
SRR5355213,0.0,0.9960513373863252,0.0,0.0,0.0,0.0
SRR5355956,0.3177128223049167,0.01801720595677015,0.0354471358188419,0.11276777795734569,0.3216547521325168,0.19440030582961249
SRR5356086,0.35952018334328334,0.015737584457585985,0.03467631012376027,0.1298814065090731,0.23526488390896583,0.22491963165733625
SRR5355782,0.1995981366244266,0.012169393257484371,0.023206847988695,0.0709751076995478,0.5718243809446046,0.1222261334852438
SRR5354502,0.10960799677381006,0.5245762354561805,0.14003337299185145,0.0471970848233023,0.10860245325752024,0.06998285669737601
SRR5354295,0.1743652097994707,0.23984493689681502,0.22943964024457597,0.07583955335431754,0.1688822764203675,0.11162838328447154
SRR5355588,0.0,0.0,0.0,0.9944498248106588,0.0,0.0
SRR5355806,0.037030389643469164,0.0,0.0,0.013176507386816022,0.9205240064530786,0.022691956054335834
SRR5354612,0.1627118031445567,0.19716081315083628,0.3035897810228258,0.0750375421165812,0.15583739196139265,0.10566266860382036
SRR3986083,0.2193061899393034,0.12973346864469945,0.21043327439626364,0.0922277488846166,0.2089799274650554,0.13931939067007243
SRR5355268,0.0,0.9990282835573725,0.0,0.0,0.0,0.0
SRR5355955,0.31450569058427397,0.01975886367684297,0.039279288080563066,0.11185624619678702,0.32233546794770884,0.19226444351382874
SRR5355594,0.055273428199472105,0.0,0.0290262154441011,0.7608463368855872,0.036209952929111354,0.11132280220667103
SRR5355688,0.0,0.0,0.0,0.9991833458598105,0.0,0.0
SRR5353865,0.1528229175649766,0.2142321802443995,0.3153760158443849,0.07145973542067512,0.1465292832160992,0.09957986770947819
SRR5355615,0.0,0.0,0.0,0.9964645008027462,0.0,0.0
SRR5354774,0.044737682879238405,0.8029667936843646,0.06009854133833716,0.019401930680469096,0.044181637902431944,0.028613413515222112
SRR5354414,0.11806415230720228,0.49233935013668595,0.14643426684815158,0.05062806745377418,0.11722734486176219,0.07530681839246241
SRR5354443,0.16021007802721177,0.20579122369878147,0.30238613910958156,0.07390981633474283,0.15365795676947214,0.10404478606022306
SRR5355110,0.02910663181227901,0.8717024534267661,0.03920535174408436,0.012627919462384282,0.028739824411600185,0.018617819142958167
SRR5356009,0.37737740862759434,0.015232233172054946,0.033915068978356284,0.1290227841235716,0.2221829565588587,0.22226954853956932
