,0
SRR5355030,1.3241367123762167
SRR5355896,1.5130059824729087
SRR5354664,1.291102543340556
SRR3986165,1.0316507668144772e-11
SRR5355015,1.4438611214385393
SRR5355598,0.12835008440436585
SRR5355559,1.5322017043505989
SRR5355139,0.4922831816084172
SRR5354249,1.4997668461133369
SRR5355940,1.5028809816360589
SRR5355935,1.5499716497318823
SRR5355138,0.4923724729554664
SRR5356122,1.627788829844665
SRR5355616,0.03236858396216377
SRR5355086,1.523096961238258
SRR5356035,1.486600599570877
SRR5355212,0.28620976433785444
SRR5356012,1.725340061803684
SRR5355961,1.4663009205765267
SRR5354241,1.325082921839421
SRR5354696,1.579976656143985
SRR5354102,1.74756051011068
SRR5355155,0.5767896200486331
SRR5354558,1.7410183793069116
SRR5354845,1.4736880205260408
SRR5355897,1.4915153607482439
SRR5354151,1.7475623433185623
SRR5355582,0.022860818445633882
SRR5356120,1.6186192486637139
SRR5354506,1.6882741277283753
SRR5354376,1.5714747163338663
SRR5354182,1.5780906719062624
SRR5355187,0.28957740832464124
SRR5354501,1.685428800887892
SRR5355670,0.020190431477078597
SRR5356123,0.7301005749612386
SRR5355613,0.10624374596386231
SRR5355901,1.4930782303626997
SRR5355203,0.07703958685991091
SRR5356003,1.5655253491829644
SRR5354707,1.391957255558312
SRR5354356,1.510694849969293
SRR5354840,1.4926478618692836
SRR5355652,0.012622600790139007
SRR5356111,1.4539246607806278
SRR5356137,1.4618942508653074
SRR5355364,0.5796162507841333
SRR5353503,1.704119985295812
SRR5356089,1.4898752939445918
SRR5354259,1.468579353219193
SRR5355599,0.01781011601044863
SRR5355247,0.021097547915411085
SRR5353758,1.6783905610786323
SRR5356142,1.2970888901678006
SRR5355108,0.5858139683478788
SRR5356037,1.7298956189400978
SRR5355661,0.0478487440531295
SRR5354377,1.4712024564336053
SRR5354364,1.4261431033213419
SRR5355606,0.09618171670237885
SRR5355163,1.4555798052982372
SRR5356130,0.7782794653993248
SRR5355257,0.01863313665933086
SRR3986211,4.101138812594622e-11
SRR5355667,0.051256329952910754
SRR5354208,1.6521947446226837
SRR5354688,1.6093744851016063
SRR5354347,1.6903283993226115
SRR5355117,0.6324632233752725
SRR5355992,1.4930385821859689
SRR5354630,0.8800827723387896
SRR5356028,1.491578828467876
SRR5354720,1.5442337483742559
SRR5355591,0.10420578113250809
SRR5355271,0.07650287463365228
SRR5354623,1.6893719348676322
SRR5354565,1.6874884892825495
SRR5355145,0.5865467207103534
SRR5355249,0.032834607985500794
SRR5355630,1.1371100125756746
SRR5355601,0.016403781859244623
SRR5354603,1.7508578280167288
SRR5354539,1.3827855850814814
SRR5354884,1.4955065368265044
SRR5355381,0.5719072813020448
SRR5353947,1.5957099580229999
SRR5355580,0.018148909537754564
SRR5355254,0.5777620826195391
SRR5355162,0.5783700717135011
SRR5356034,1.7270527066376284
SRR5355153,0.6172131512984896
SRR5354057,1.4862120957661917
SRR3986189,1.4183938102599017e-26
SRR5355675,0.06832960698649926
SRR3986103,1.4559422948469067
SRR5354080,1.7479419229539748
SRR5355986,1.468770486019287
SRR5355215,0.029506650719987856
SRR5354423,1.3920850323650484
SRR5355296,0.26820921268982056
SRR5354396,1.7311053025791958
SRR5355618,0.11042055706998496
SRR5354367,1.5785398209299126
SRR5354652,1.7047701926276053
SRR5356022,1.6684089649555847
SRR5354577,1.3361274455917602
SRR5355123,0.5872512974728287
SRR5354619,1.4559554931052006
SRR5356032,1.7299086213181138
SRR5354373,1.5196141204307902
SRR5355081,1.4958901262622402
SRR5354217,1.5139882016030348
SRR5355797,1.0473521289117296
SRR5356091,1.2966901764845953
SRR5355524,0.008460017368027773
SRR5354545,0.8341694092036095
SRR5355047,1.7471340728857112
SRR5355928,1.4837352928208192
SRR5354681,1.7448475174094527
SRR5355115,0.5857240662259404
SRR5354357,1.4090971451889749
SRR5355647,0.014637572951498732
SRR5355122,0.5866281810771505
SRR5354472,1.5548580291861136
SRR5355646,0.17412223413902622
SRR5356121,1.7338020665915281
SRR5353630,1.7005247030306585
SRR5355704,0.6778740210695546
SRR5355604,0.06967609440434641
SRR5355343,0.5868736693303596
SRR5355926,1.6092415597848266
SRR5354335,1.7126197197666002
SRR5355892,1.4912889830708966
SRR5354596,1.5847692737460854
SRR5353393,1.6864477602954764
SRR5356060,1.496802931194489
SRR5354432,1.4948089627432828
SRR5356066,1.5380655389006666
SRR5356094,1.5051603162497096
SRR5354516,1.2736446235061571
SRR5353658,1.694666372037215
SRR5355188,0.5856242907838816
SRR5355950,1.6524308506606884
SRR5355775,0.8126926685313777
SRR3986207,9.179639960210923e-32
SRR5355946,1.4947524328789672
SRR5353964,0.2783796615202113
SRR5354699,1.5994721510178884
SRR5354524,1.3358476040347695
SRR5354457,1.6931886552812574
SRR5354404,1.7093184814526825
SRR3986108,1.7511317360010985
SRR5356052,1.7477825396224849
SRR5355210,0.03626612225210135
SRR5355200,0.031176192274622188
SRR5356113,1.4552709692419274
SRR5355931,1.4717040641833814
SRR5354225,1.5977123523446661
SRR5354395,1.740869531262596
SRR5354355,1.5710863757032372
SRR5354591,1.7002086265349539
SRR5355558,1.070382172935153
SRR5355571,0.05269735944269785
SRR5354059,1.6077322096583249
SRR5355820,1.1780444563478438
SRR5354671,1.42466278902154
SRR5356154,0.11174282701735455
SRR5355973,1.482603293484389
SRR5355098,1.4801414544434006
SRR5354277,1.4320753752947506
SRR5354375,1.5416687313028503
SRR5354629,1.574454557576382
SRR5353998,1.6979499367362678
SRR5354815,1.5901627192984686
SRR5356018,1.7387993201623417
SRR5353539,1.7026650064448279
SRR5355754,0.012924492003512065
SRR5354261,1.5811972814675823
SRR5355225,0.6172029684986553
SRR5354366,1.559569547647223
SRR5355962,1.4879164510686582
SRR5355266,0.03023118869331478
SRR5354657,1.684489352612215
SRR5356040,1.725487223786927
SRR5355135,0.5809368790864935
SRR5355610,0.01262127222079401
SRR5355033,1.5227175269114808
SRR5355205,0.0936048556403944
SRR5355091,1.491557565118385
SRR5356058,1.7386757953772065
SRR5354599,1.7035315557982158
SRR5355055,1.2888815951268353
SRR5355218,0.5852466585572206
SRR5354526,1.579287187616514
SRR5353757,1.6890264720623085
SRR3986206,1.4776782885717914e-28
SRR5354886,1.486995268018109
SRR5354247,0.5966543757679497
SRR5355635,1.167771049104786
SRR5355285,0.09923896748729896
SRR5354274,0.5770096319250804
SRR5354328,1.3564223160030644
SRR5354613,0.5975219948868264
SRR5355080,1.491398451941248
SRR5355132,0.9029586172723657
SRR3986159,3.128516868054061e-32
SRR5356114,1.534975524435894
SRR5355028,1.4920947807996272
SRR3986089,1.7464566620242004
SRR3986157,3.1889588135437894e-31
SRR5355622,0.15501749017488672
SRR3986193,1.0935108275866955e-25
SRR5355841,0.2873401368638593
SRR5354522,1.7458526264627183
SRR5356128,1.5086095294821542
SRR3986075,1.6638534226330344
SRR5356108,1.4465761653567957
SRR5354541,1.7040674842440664
SRR5355136,0.18631039000536684
SRR5354106,0.6903429761829303
SRR5356088,1.507456921661015
SRR5356141,1.5192465353365319
SRR5354413,1.4790346391885132
SRR5353384,1.6963633588426033
SRR5355194,0.5864440499789644
SRR5354713,1.4879389332766138
SRR5353395,1.7037789486695991
SRR5356101,1.5408149296087457
SRR5355987,1.4897431886930228
SRR5355894,1.5636013294324242
SRR5355628,0.01471976943822337
SRR5355386,0.5853999010010477
SRR5353991,0.16177805898158645
SRR5353949,1.6939890275953193
SRR5355913,1.4786309017225785
SRR5355783,1.0210601459463884
SRR5354587,1.3453181225009132
SRR3986123,8.345254309750927e-07
SRR5355974,1.4831298894130889
SRR5355113,0.5855744699220433
SRR5355936,1.498854776163841
SRR5354268,1.3549901917348202
SRR5355810,1.6986057066379041
SRR5356144,0.6071624088724574
SRR5354527,1.2676268967474082
SRR5355121,0.5857914628651064
SRR5354601,1.5385425794020864
SRR5355038,1.612773542780878
SRR5354683,1.3550017993047883
SRR5354661,1.7335707636756235
SRR3986122,1.3858804660405756e-21
SRR3986158,6.734116676091269e-11
SRR5355719,0.019136088345240315
SRR5355919,1.4865502128799652
SRR5355158,0.5867000334566004
SRR5354204,1.6091720974472647
SRR5353407,1.6947856776816157
SRR5355981,1.4890278424342394
SRR5353460,1.7010699476919062
SRR3986152,8.725863057115492e-14
SRR5354466,1.5565877287103
SRR5355949,1.4871601527769613
SRR5355954,1.4943118069345187
SRR5355069,1.4495621055241146
SRR5354680,1.6672668974358231
SRR5355234,0.10823821000672505
SRR5354548,1.6721440820815547
SRR5353887,1.6851091946917003
SRR5356153,0.05055020181059497
SRR5355492,0.044169025932564304
SRR5355253,0.026338410405293878
SRR5355774,0.9841184395511168
SRR5355064,1.4925230788452435
SRR5355281,0.005008376788416703
SRR5356044,1.7595945018482926
SRR5354579,1.4864762185185416
