,GSE96769#SRR5355219,GSE96769#SRR5355440,GSE96769#SRR5355614,GSE96769#SRR5355849,GSE96769#SRR5356042
GSE96769#SRR5354495,0.2869333396147388,0.026517628093848656,0.034004338680359854,0.588976348574397,0.06356834503665038
GSE96769#SRR5355703,0.0,0.0,0.9980122895744379,0.0,0.0
GSE96769#SRR5354842,0.07952844174653928,0.037686625884254074,0.05602208469172419,0.740893681912217,0.085869165765263
GSE96769#SRR5354492,0.3541233751637902,0.02279718775225425,0.029689574529483374,0.535808736674791,0.05758112587967719
GSE96769#SRR5353703,0.28622625213968134,0.026559642565360555,0.034105079293871056,0.5894812708960473,0.06362775510503466
GSE96769#SRR5353951,0.2862701276373951,0.026544642677830972,0.034087458146513004,0.5894731667933825,0.06362460474487387
GSE96769#SRR5355510,0.0,0.9761818776012765,0.0,0.01709543359674252,0.0
GSE96769#SRR5354100,0.10286724864526549,0.06843924335812608,0.07865716559228986,0.6731204260583179,0.0769159163459976
GSE96769#SRR5354205,0.23136219423267623,0.031312401305200535,0.04045302435501147,0.628303838390436,0.06856854171667114
GSE96769#SRR5354128,0.11200029509588026,0.06327816753158119,0.0741229020422855,0.673874857867061,0.07672377746318897
GSE96769#SRR5354738,0.3123403511575812,0.02488645588969916,0.03219129913795563,0.5692734432320181,0.06130845058274181
GSE96769#SRR5355530,0.0,0.9668756360247149,0.0,0.023774979202106892,0.0
GSE96769#SRR5353972,0.9540325202073947,0.0,0.0,0.038120155623281034,0.0
GSE96769#SRR5355827,0.042976956375861006,0.014812199047819209,0.024003084576954877,0.8364216256401109,0.08178613435925228
GSE96769#SRR5355904,0.041916225367414156,0.014921758988527531,0.024315391516831517,0.8248631396067245,0.09398348452050105
GSE96769#SRR5355653,0.0,0.0,0.9964016028028214,0.0,0.0
GSE96769#SRR5354262,0.34821229180600466,0.023591763985633007,0.029682099392157803,0.5404972941892048,0.05801655062700132
GSE96769#SRR5353451,0.28589059895722146,0.026576979604309728,0.034116917734327123,0.5897573079473799,0.0636581957567566
GSE96769#SRR5353538,0.2861997224255322,0.02655812217672095,0.03406789981153809,0.5895417360575853,0.06363251952861765
GSE96769#SRR5354724,0.3939291177358701,0.02143663170914406,0.027877478318962475,0.502726848736107,0.054029923499912
GSE96769#SRR5355282,0.9655055364341274,0.0,0.0,0.028605853397390364,0.0
GSE96769#SRR5355627,0.0,0.0,0.997936289753088,0.0,0.0
GSE96769#SRR5355013,0.06614692120249309,0.02636220275978368,0.04171736493653724,0.7760645682771797,0.08970894282400416
GSE96769#SRR5355778,0.03998118764234169,0.013240735397377216,0.021325717046609367,0.8532225757254338,0.07222978418823643
GSE96769#SRR5355537,0.0,0.9608562490121941,0.0,0.028095388220913946,0.0
GSE96769#SRR5354386,0.40745296872130427,0.02098286787043538,0.027260990384257677,0.49148059467474614,0.05282257834925335
GSE96769#SRR5353559,0.2859390672059886,0.026571075290873384,0.0340864157512051,0.5897478127382693,0.0636556290136577
GSE96769#SRR5354467,0.23552298234554614,0.026596162494647937,0.03541755894779781,0.6341741868340023,0.06828910937800244
GSE96769#SRR5355911,0.04509369802692712,0.01616757688003092,0.026371280180171198,0.8158622682878085,0.09650517662506036
GSE96769#SRR5354112,0.1845862431051088,0.028652113840571473,0.03893581123771297,0.674701621687296,0.07312421012930707
GSE96769#SRR5354567,0.33599268662988674,0.02376067852142623,0.030691138049866847,0.550370773087478,0.05918472371133823
GSE96769#SRR5355313,0.9012589575879512,0.0,0.0,0.08188507540283885,0.0
GSE96769#SRR5354272,0.3480741167880489,0.02359588235740012,0.029686835290539972,0.5406144309330335,0.05802873463097859
GSE96769#SRR5353660,0.28547895239055454,0.026595265421844528,0.0341243583125931,0.5901053499803657,0.06369607389463681
GSE96769#SRR5355522,0.0,0.9755541960221046,0.0,0.01754595142406625,0.0
GSE96769#SRR5354316,0.34796702263273205,0.023598800132760903,0.029690383831133427,0.5407056050795453,0.058038188323829766
GSE96769#SRR5353923,0.2849469356970365,0.026620549418460385,0.03414102051358371,0.5905474950253065,0.0637439993456081
GSE96769#SRR5354094,0.09179902583088229,0.06540929156592805,0.07965735019935419,0.6845533566097146,0.07858097579411819
GSE96769#SRR5356039,0.035761569442322345,0.013057590164836813,0.021366069177187415,0.6468274283530503,0.282987342862602
GSE96769#SRR5353535,0.28631393015136897,0.02655244212155334,0.03405976565919368,0.5894514667990458,0.06362239526883243
GSE96769#SRR5354082,0.09153124732500739,0.07713430223026399,0.08486521911487652,0.6696192773762991,0.07684995395355022
GSE96769#SRR5354559,0.36394870175945776,0.02261074597680616,0.029226594377548668,0.5275253853896595,0.05668857249652403
GSE96769#SRR5354561,0.28358211738703853,0.02665537201948278,0.034174801043337,0.5917164200065449,0.06387128954359163
GSE96769#SRR5354162,0.4687416699718264,0.018843202527576215,0.024445929027172235,0.44061262524045175,0.04735657323296921
GSE96769#SRR5355843,0.03858219383996938,0.012624880390765909,0.02032498830809852,0.8589851790219621,0.06948275843920279
GSE96769#SRR5353751,0.2862478135652568,0.026561379606036533,0.03410868364461275,0.5894565182190716,0.06362560496501773
GSE96769#SRR5354071,0.09169582081873487,0.0507975501176572,0.06710968564762299,0.708977423249432,0.08141952016654974
GSE96769#SRR5354300,0.3686543972285655,0.022844581996362124,0.028869003924000897,0.5234194633903415,0.056212553460728364
GSE96769#SRR5355027,0.8143638847646901,0.0,0.0,0.15394722184094053,0.016545752681694517
GSE96769#SRR5355137,0.36452627459257925,0.022423955418544007,0.029214213322516155,0.5271811586824844,0.0566543979838719
GSE96769#SRR5354520,0.3612223819720524,0.022768892585210563,0.029322934213213792,0.529763542097472,0.05692224913204756
GSE96769#SRR5355795,0.047956986612877964,0.01602613176951275,0.025820827409753132,0.8275709656544186,0.08262508855343596
GSE96769#SRR5354588,0.3627378649969989,0.022520255076929722,0.029299229721836826,0.5286315585652668,0.05681109163896451
GSE96769#SRR5355649,0.0,0.0,0.9904892489919335,0.0,0.0
GSE96769#SRR5353377,0.2853230615275104,0.026616963206122394,0.03415375366499671,0.5901972479027773,0.06370897369858858
GSE96769#SRR5353400,0.2752629333098714,0.02832703776601406,0.0347382302796729,0.597166292808596,0.06450550583584116
GSE96769#SRR5354264,0.34810341458295635,0.023595042013377716,0.029685828445894517,0.540589567272938,0.0580261476848351
GSE96769#SRR5355665,0.0,0.0,0.9981618246934899,0.0,0.0
GSE96769#SRR5354119,0.09223075353127437,0.07298639079808728,0.08352335848529449,0.6739235409524501,0.07733595623288993
GSE96769#SRR5354003,0.2794564552030167,0.02666587866661317,0.03449166426547896,0.5951279751134256,0.06425802675146068
GSE96769#SRR5355680,0.0,0.0,0.9808989585450981,0.014457504088767987,0.0
GSE96769#SRR5354389,0.2905390888790677,0.026023910751800074,0.0335969690455694,0.5865823537480697,0.06325767757548877
GSE96769#SRR5355310,0.8688434776492117,0.0,0.0,0.10876697609175409,0.011689912697637564
GSE96769#SRR5354809,0.2944379005433035,0.025673778298278885,0.03324284440144857,0.5837297994675942,0.06291567728937107
GSE96769#SRR5355078,0.041274381154286,0.014876764768949462,0.024292807136846502,0.7883097742133571,0.13124627272655937
GSE96769#SRR5355833,0.04103846154755892,0.014715344956904531,0.02400904987397285,0.8029566055590196,0.11728053806254246
GSE96769#SRR5353912,0.2854009085951173,0.026597856995176878,0.034124445585649456,0.590173446895658,0.063703341928393
