,IterativeLSI#UMAP_Dimension_1,IterativeLSI#UMAP_Dimension_2
GSE96769#SRR5354766,1.65213718968988,-2.99535929550114
GSE96769#SRR5354273,0.672781139198543,1.61869061599788
GSE96769#SRR5353416,2.24953213292718,4.80699718605098
GSE96769#SRR5354517,1.06058135587335,0.262408605323406
GSE96769#SRR5354609,1.38064578134179,0.945417529450031
GSE96769#SRR5355548,-2.65322050493598,-6.11844121803227
GSE96769#SRR5354795,1.4011524017489,-1.54394339908543
GSE96769#SRR5354027,2.65650048810601,-4.02397119392338
GSE96769#SRR5354219,2.0738133485949,3.28886068473873
GSE96769#SRR5354304,-1.65528759401679,-1.22311090816441
GSE96769#SRR5355674,-11.5945633355939,-1.97884427894535
GSE96769#SRR5355034,-11.7034338418806,-3.05687391151371
GSE96769#SRR5353468,2.80796113568902,4.19394195686397
GSE96769#SRR5354452,2.98084202367425,1.37916958938655
GSE96769#SRR5354514,0.530745461169482,4.18046224723873
GSE96769#SRR5354167,1.08609047490716,2.95226395736751
GSE96769#SRR5354796,4.17209950048089,0.162109720067354
GSE96769#SRR5354058,-0.743062943633794,-2.004752272262
GSE96769#SRR5353937,1.75545111257196,4.27623499046383
GSE96769#SRR5355611,-11.5289200250471,-2.10574662078801
GSE96769#SRR5356150,-2.99530157488227,2.26149023185787
GSE96769#SRR5354427,1.98588719922662,3.60331857811031
GSE96769#SRR5355909,-2.60764536302924,-1.71154593814793
GSE96769#SRR5353603,0.464259959343673,4.7211884320837
GSE96769#SRR5354020,1.87944987374902,-1.67269718040409
GSE96769#SRR5353679,2.27086546975732,-4.82960807670536
GSE96769#SRR5354495,2.47078815061212,1.47537494312343
GSE96769#SRR5355703,-11.8073833886945,-3.14315425743046
GSE96769#SRR5354842,-2.67151102465033,-0.207496309174923
GSE96769#SRR5354492,1.52208116609216,0.253810232983204
GSE96769#SRR5353703,2.45315232831597,-4.72017204154911
GSE96769#SRR5353951,1.53116717893243,3.99870694290218
GSE96769#SRR5355510,-2.15082797449469,-7.36089622367802
GSE96769#SRR5354100,-0.864945382293462,-2.83590018142643
GSE96769#SRR5354205,1.83658888894677,3.7427526773077
GSE96769#SRR5354128,-0.600146204646825,-2.71363722671452
GSE96769#SRR5354738,1.48398628789544,-3.15200459350529
GSE96769#SRR5355530,-2.50514206331611,-6.75582897056523
GSE96769#SRR5353972,5.43950906354547,-1.08684813369694
GSE96769#SRR5355827,-4.99355730455756,-2.01430403579655
GSE96769#SRR5355904,-3.01161250513434,-1.67317783225956
GSE96769#SRR5355653,-10.7991360132062,-1.93640481819096
GSE96769#SRR5354262,0.0857579703962812,1.65327871452388
GSE96769#SRR5353451,1.2632688577807,4.40616167198238
GSE96769#SRR5353538,2.23317149240136,5.8537362874609
GSE96769#SRR5354724,4.44084706861138,0.240525415645214
GSE96769#SRR5355282,7.07327476102471,-1.30382596839848
GSE96769#SRR5355627,-11.715277523216,-1.75710260261479
GSE96769#SRR5355013,-1.51496049803138,-0.448456162108807
GSE96769#SRR5355778,-3.52479872148871,-1.06939744342747
GSE96769#SRR5355537,-2.21830663126349,-6.58500921119633
GSE96769#SRR5354386,2.68912473279595,2.85444439064083
GSE96769#SRR5353559,1.96090891915917,5.53493154655513
GSE96769#SRR5354467,0.612796842638255,-0.157155775918392
GSE96769#SRR5355911,-2.88208994310737,-1.63970469821873
GSE96769#SRR5354112,0.362010413367153,-1.89419519294682
GSE96769#SRR5354567,2.30158331948876,1.01859677444515
GSE96769#SRR5355313,6.39391055661798,1.46942413459835
GSE96769#SRR5354272,0.959380596462489,1.5129774869543
GSE96769#SRR5353660,1.48322024900079,5.08653534065303
GSE96769#SRR5355522,-2.2756989900434,-7.49137651313725
GSE96769#SRR5354316,0.32389628845811,1.63944399963436
GSE96769#SRR5353923,2.12601295072198,4.3831814588171
GSE96769#SRR5354094,-0.250122100528478,-2.59976112235966
GSE96769#SRR5356039,-4.43556532305121,0.443508124456974
GSE96769#SRR5353535,2.43557658750177,5.74583805213985
GSE96769#SRR5354082,-1.20557031076789,-3.5266827284235
GSE96769#SRR5354559,2.38516893941522,0.986217802868458
GSE96769#SRR5354561,2.04844894963861,1.45346344123897
GSE96769#SRR5354162,3.97723904210687,2.69477832923946
GSE96769#SRR5355843,-4.60841545503974,-2.30159699310246
GSE96769#SRR5353751,2.63441339093804,-4.61535179008427
GSE96769#SRR5354071,-0.0682134632432452,-2.53712880004826
GSE96769#SRR5354300,1.37791493493676,0.916477447853657
GSE96769#SRR5355027,5.09657111722589,1.72974920879421
GSE96769#SRR5355137,2.1842756565249,-1.08945249904576
GSE96769#SRR5354520,3.02149072248101,0.854588157044025
GSE96769#SRR5355795,-3.84739717882514,-1.10654091228428
GSE96769#SRR5354588,2.46478953916192,0.331944382296177
GSE96769#SRR5355649,-11.3957041208112,-2.20946919311467
GSE96769#SRR5353377,2.59684529859185,4.79126299034175
GSE96769#SRR5353400,1.6183394487536,3.82158554206905
GSE96769#SRR5354264,0.381105236528293,1.64739430557308
GSE96769#SRR5355665,-11.6004045907819,-1.97687899459782
GSE96769#SRR5354119,-0.970917910751103,-1.82524024833622
GSE96769#SRR5354003,2.41689243871331,-2.92242419113102
GSE96769#SRR5355680,-12.8668688241804,-1.85730671276036
GSE96769#SRR5354389,1.84235420781732,3.34379280220089
GSE96769#SRR5355310,6.42450013715387,1.4342843354803
GSE96769#SRR5354809,0.904808610264064,-2.24056493629399
GSE96769#SRR5355078,-1.97186073702216,-0.79745947708073
GSE96769#SRR5355833,-4.85810169618964,-2.27209936965886
GSE96769#SRR5353912,2.52331891614556,4.87267530571041
GSE96769#SRR5355012,-1.67649301927924,1.03737825761852
GSE96769#SRR5354039,3.67039814550042,-1.47228741039219
GSE96769#SRR5353684,2.18923762399316,-4.64207469810429
GSE96769#SRR5353463,2.73729601461053,4.2782944501501
GSE96769#SRR5354806,2.8248755033648,-1.2714314400095
GSE96769#SRR5353543,1.8202175195849,5.53904951225338
GSE96769#SRR5354183,4.37189665395379,2.03217125545559
GSE96769#SRR5356136,-3.05385837000251,2.45548904548702
GSE96769#SRR5353989,3.22825708943963,-3.240578526153
GSE96769#SRR5355872,-3.13838252466559,-1.0253559290308
GSE96769#SRR5354494,3.00245442945123,0.0948609165039383
GSE96769#SRR5353572,0.444596938375236,4.84447086463985
GSE96769#SRR5354902,-2.57150420587897,0.132674573467346
GSE96769#SRR5354123,-0.830659121688603,-2.95508872856083
GSE96769#SRR5355542,-1.42122718733191,-4.23201810707035
GSE96769#SRR5354597,3.51725926953912,0.961776977882954
GSE96769#SRR5355779,-3.25584253710151,-1.09454690803471
GSE96769#SRR5353628,0.516516208235026,4.66893756996212
GSE96769#SRR5354447,1.25419220286965,2.31265056739864
GSE96769#SRR5354692,3.73959770757318,0.907518810139271
GSE96769#SRR5355893,-2.76588591974616,-1.35937034477177
GSE96769#SRR5353842,2.08420744496942,-4.57219850410405
GSE96769#SRR5354888,-2.85885271471381,0.331487736211392
GSE96769#SRR5355714,-12.7587793771589,-1.9240068136591
GSE96769#SRR5353439,2.89471855718255,4.82664526115474
GSE96769#SRR5354686,2.18207433778405,-0.497782999171642
GSE96769#SRR5355698,-13.129789203819,-2.48695027221623
GSE96769#SRR5353756,2.66952457982659,-4.63354026664677
GSE96769#SRR5354460,2.56667247373223,0.80820549140987
GSE96769#SRR5353692,2.01958122808099,-3.35590683807316
GSE96769#SRR5355715,-11.9677523080671,-2.7184199034113
GSE96769#SRR5353706,2.23758283216119,-4.70312702049199
GSE96769#SRR5355677,-12.5985363427961,-2.70812618125859
GSE96769#SRR5354258,0.224315911117793,1.57664859901485
GSE96769#SRR5354647,2.98282042104364,-0.308851474418072
GSE96769#SRR5354800,4.30538383084893,0.225686131523224
GSE96769#SRR5355071,-1.50425395410895,-1.56207525123539
GSE96769#SRR5354698,2.10442987043023,-0.297734016074566
GSE96769#SRR5354830,-1.87174019258857,-2.34362422813359
GSE96769#SRR5354199,6.43635478574395,1.97972226749477
GSE96769#SRR5355881,-2.79935511988044,-1.27964710582676
GSE96769#SRR5353694,2.17690280038476,-3.52587115158024
GSE96769#SRR5354107,0.160437285486461,-1.78998970378819
GSE96769#SRR5354723,1.12504348117471,-3.7837845026392
GSE96769#SRR5355700,-11.9746530954206,-3.23575198043766
GSE96769#SRR5353740,-0.594826311286687,-3.53654252876225
GSE96769#SRR5353701,2.53589191991448,-4.81781446327153
GSE96769#SRR5355633,-12.1172598306501,-1.65511834014836
GSE96769#SRR5354035,4.51175180036187,0.84581500898418
GSE96769#SRR5354678,3.74969497281671,0.783291763172718
GSE96769#SRR5355315,6.5879050787127,1.67568779598293
GSE96769#SRR5355185,6.12210527021051,1.8070038617712
GSE96769#SRR5354777,2.3148190076983,-1.63460647453251
GSE96769#SRR5354236,4.5602008398211,1.98429692398128
GSE96769#SRR5355929,-2.84423765581489,-1.44825553287449
GSE96769#SRR5354267,0.587773575965167,1.65495122085628
GSE96769#SRR5354660,2.73021998960137,0.167090436921688
GSE96769#SRR5355480,-2.56140908640265,-6.73129379142704
GSE96769#SRR5354769,1.67956426698327,-2.89563238014164
GSE96769#SRR5353732,2.51197615224481,-4.83679353584233
GSE96769#SRR5355014,-2.14195141237616,0.501630222902866
GSE96769#SRR5354342,3.91646352368951,2.36906636367855
GSE96769#SRR5355322,6.40372148114801,1.62376738201198
GSE96769#SRR5355801,-4.81725487154364,-1.26660978187504
GSE96769#SRR5353716,2.15953293401361,-4.66079103340092
GSE96769#SRR5354171,-0.831877559837102,0.218675835536095
GSE96769#SRR5354710,1.49324026662469,-0.387720757617382
GSE96769#SRR5353891,2.82283201772332,5.17296589027462
GSE96769#SRR5354099,-1.7090793554151,0.927616602287861
GSE96769#SRR5354756,2.33009996968865,-1.90736162055912
GSE96769#SRR5355734,-12.8641441766584,-2.25738250602665
GSE96769#SRR5353442,2.92556777555108,4.34394300590572
GSE96769#SRR5353432,2.38663521367669,4.73128641258297
GSE96769#SRR5354033,4.15463128644586,-2.23553001274052
GSE96769#SRR5354486,2.04350641328454,0.332218965993496
GSE96769#SRR5354793,1.79019060689569,-1.85283731807652
GSE96769#SRR5354169,3.30620136815667,1.69893754135189
GSE96769#SRR5354006,4.40277782041192,0.453552013741108
GSE96769#SRR5355749,-12.7217672769392,-1.87165676940861
GSE96769#SRR5355847,-4.43561396044135,-2.77965771545353
GSE96769#SRR5353977,4.2758032377398,0.213710574911209
GSE96769#SRR5354837,-2.22986254137397,0.215883350477787
GSE96769#SRR5355811,-5.05907806795478,-1.27803623069706
GSE96769#SRR5354625,2.69269981938958,-0.410226994647411
GSE96769#SRR5354803,2.08530023652673,-1.64316772808018
GSE96769#SRR5355644,-11.855956882652,-2.53824674476567
GSE96769#SRR5353440,2.62927737790704,4.17603052269039
GSE96769#SRR5356067,-2.159107059654,1.26626599441585
GSE96769#SRR5353995,1.64233639794946,-1.43437468398991
GSE96769#SRR5354312,0.312799609783889,1.43153083931026
GSE96769#SRR5355520,-2.47572121065497,-6.00485145439091
GSE96769#SRR5354018,2.53796616155267,-3.22057139266911
GSE96769#SRR5354310,1.59069088060021,1.49464369426784
GSE96769#SRR5355054,-2.16441354196906,-1.41136228431645
GSE96769#SRR5354382,2.19975331384301,2.52447164665279
GSE96769#SRR5354615,2.22181549626947,1.40879190574703
GSE96769#SRR5355860,-4.48395571153998,-2.73259245742741
GSE96769#SRR5355020,-1.50657627027869,-1.64700555194798
GSE96769#SRR5355107,6.1034080084002,2.13773549209652
GSE96769#SRR5354230,4.19693008023858,2.28097618232784
GSE96769#SRR5353965,3.54791918355584,-1.83914565433445
GSE96769#SRR5353655,2.63746657926202,5.43392170082149
GSE96769#SRR5354488,1.97130611497521,-0.621422821177868
GSE96769#SRR5353497,1.73608162957788,5.66525161872921
GSE96769#SRR5355487,-1.89800271433234,-7.44960367073002
GSE96769#SRR5355712,-12.9385116998517,-1.89724456657353
GSE96769#SRR5354291,2.08352711755395,0.777166193829151
GSE96769#SRR5354436,4.20114770490289,1.42038715492305
GSE96769#SRR5353566,1.06890621739984,6.03668153892574
GSE96769#SRR5355619,-12.1458443109357,-1.88672828067723
GSE96769#SRR5355252,6.18484702664971,-0.960499161376385
GSE96769#SRR5354305,3.82480302411676,1.68333912502346
GSE96769#SRR5353642,0.626221194449664,4.47421920906124
GSE96769#SRR5354757,4.46110787946344,0.74274397502956
GSE96769#SRR5353963,0.72596994001031,-1.7786096273798
GSE96769#SRR5354186,1.62374749738336,1.68444681774196
GSE96769#SRR5354030,3.91526713925958,-1.27111422409001
GSE96769#SRR5355681,-12.9279735986555,-2.0572072206873
GSE96769#SRR5355214,6.12238660413385,-0.648897045745281
GSE96769#SRR5355803,-5.00137457292914,-1.26290046562138
GSE96769#SRR5354919,-1.470195740875,-0.865315788878826
GSE96769#SRR5354213,3.39536037999749,2.9804006875616
GSE96769#SRR5354045,2.5936173494494,-3.74451362480107
GSE96769#SRR5353453,1.79521301347375,4.20750654350338
GSE96769#SRR5354066,-0.0782996122205248,-2.41243421424809
GSE96769#SRR5353454,1.11582764941812,4.73292291770992
GSE96769#SRR5354656,0.691310554329158,-0.738227420939831
GSE96769#SRR5354248,0.232880279008151,1.49072886119899
GSE96769#SRR5354826,-2.03074321192145,-0.385053747786907
GSE96769#SRR5354172,4.00314655858636,2.12602007995662
GSE96769#SRR5353620,0.453263707045318,4.86746299873409
GSE96769#SRR5355074,-1.08721539419532,-3.85674559463444
GSE96769#SRR5354290,1.70371487695336,0.781651741371723
GSE96769#SRR5353959,0.22722795564294,-1.50720476497593
GSE96769#SRR5355614,-11.7234362069929,-2.10669028152409
GSE96769#SRR5355154,5.55363288480401,2.02996779094753
GSE96769#SRR5355832,-5.00483736437201,-2.31786882270756
GSE96769#SRR5353525,0.0801774557268629,4.93894661079464
GSE96769#SRR5354677,2.12121525365472,-0.412977391375927
GSE96769#SRR5355768,-12.6476581994855,-1.84696137298527
GSE96769#SRR5353917,2.75834670621514,4.14839923988399
GSE96769#SRR5356155,-3.21750125330329,2.7546082795721
GSE96769#SRR5355149,6.00730910855889,2.19136489044246
GSE96769#SRR5355327,6.46784892636895,1.53586686264095
GSE96769#SRR5353557,2.64684024411798,6.51201666008052
GSE96769#SRR5353425,2.90227189618707,5.07646310936031
GSE96769#SRR5356025,-3.50760659616828,0.284125661955448
GSE96769#SRR5354853,-2.96120747965217,0.0154225737911187
GSE96769#SRR5355058,-1.68933734339118,-0.475372904433636
GSE96769#SRR5354555,1.78847566205621,2.01803339134273
GSE96769#SRR5354064,-0.891161650832891,-3.28433977950993
GSE96769#SRR5354174,4.07851806241632,2.24012268196163
GSE96769#SRR5353747,2.63052788335443,-3.70666586746159
GSE96769#SRR5353962,2.34272661763787,-1.70142602313939
GSE96769#SRR5354451,2.58341994840264,1.42052174221096
GSE96769#SRR5355131,6.36187663632989,2.06882370124874
GSE96769#SRR5353385,2.7102412279284,5.03827751289425
GSE96769#SRR5354646,1.06551226932168,-0.841785663260845
GSE96769#SRR5354551,3.43893995839715,0.189576743648621
GSE96769#SRR5354299,1.41032567578912,0.805039829121204
GSE96769#SRR5353423,2.66499820310235,5.11306131492672
GSE96769#SRR5355066,-1.4757026140058,0.110911571898731
GSE96769#SRR5355329,6.44840541440606,1.53029239784298
GSE96769#SRR5355083,-1.93739494722724,0.606001532183262
GSE96769#SRR5354235,1.82261374551416,0.819055205689045
GSE96769#SRR5355602,-11.7203215066755,-2.78971325744572
GSE96769#SRR5353702,3.00388255674005,-4.48462688316288
GSE96769#SRR5354529,2.02140620309472,1.61810017238674
GSE96769#SRR5354323,2.87641707021356,1.27208197723446
GSE96769#SRR5354667,2.3537274892962,-0.975318068160442
GSE96769#SRR5353971,1.95934238988519,-2.25089823593083
GSE96769#SRR5354568,2.21468749601007,0.241895994649502
GSE96769#SRR5355745,-12.7758348886335,-2.24969875205937
GSE96769#SRR5354271,1.09888586360574,1.31910968433437
GSE96769#SRR5353956,2.81728139478326,-4.56115066398564
GSE96769#SRR5353526,1.40174236852288,5.60986078392086
GSE96769#SRR5353512,2.22631862718225,5.78722990165767
GSE96769#SRR5353961,1.61776342946649,-1.66901814330998
GSE96769#SRR5353713,2.44933214742303,-4.72785150398198
GSE96769#SRR5354056,0.0379481609499464,-2.27429377426091
GSE96769#SRR5353639,2.2295066412127,5.51087558876094
GSE96769#SRR5354076,-0.684515804466008,-3.05418097366276
GSE96769#SRR5355895,-2.75550755899787,-1.7446718155283
GSE96769#SRR5355979,-2.60699686449408,-0.806101137294201
GSE96769#SRR5354459,2.51736536580682,1.56418622146663
GSE96769#SRR5354318,0.125239431444407,1.46812606464443
GSE96769#SRR5354341,3.92475619870782,2.32787597786007
GSE96769#SRR5353570,0.450488246563674,4.33957517753658
GSE96769#SRR5353831,2.59203973371148,-4.17995035041752
GSE96769#SRR5353386,2.67050281125665,5.68422306190548
GSE96769#SRR5355658,-10.734450191673,-1.85835170139256
GSE96769#SRR5355377,6.18242850858331,1.33692658554134
GSE96769#SRR5353430,2.68291082936883,4.30164373527584
GSE96769#SRR5355116,6.29572501737237,2.51939452301082
GSE96769#SRR5353481,1.18427690822244,6.58028305183467
GSE96769#SRR5355813,-5.28856501024604,-1.3117420612711
GSE96769#SRR5353480,0.403223478752972,4.77694547782955
GSE96769#SRR5355678,-12.7176998559797,-2.15712129463139
GSE96769#SRR5355596,-11.5405195657575,-2.48699914802494
GSE96769#SRR5355262,6.49871602613092,-1.13409065593663
GSE96769#SRR5355052,-1.67118534487128,-0.686635190143017
GSE96769#SRR5355103,-1.66863784235358,0.854166990624043
GSE96769#SRR5355812,-5.44376692217231,-1.37426220764103
GSE96769#SRR5353934,2.7701469953692,4.4683898748022
GSE96769#SRR5353845,2.39285531598687,-3.88955437530461
GSE96769#SRR5353746,3.26048794347406,-4.57346736778202
GSE96769#SRR5356103,-12.0219067041242,-2.67324554313603
GSE96769#SRR5353457,2.33756676274896,5.5604480565649
GSE96769#SRR5354187,2.38905635434747,3.78809297691402
GSE96769#SRR5355336,6.17249599057794,1.40628409992275
GSE96769#SRR5354838,-2.99799618166327,0.0654867463868581
GSE96769#SRR5353836,2.53511634427667,-3.62931739677372
GSE96769#SRR5353608,1.04603567678094,5.17755354057369
GSE96769#SRR5353396,2.87737312871575,5.35946024070797
GSE96769#SRR5354841,-1.60858711641669,-3.7397068678278
GSE96769#SRR5354010,3.9063557680285,-2.20663558830204
GSE96769#SRR5356138,-2.5961073343122,1.19423401962337
GSE96769#SRR5355736,-12.7766960565412,-3.10234033454838
GSE96769#SRR5353574,0.479198194626571,4.37881744514522
GSE96769#SRR5355561,-1.96441206377387,-7.49341308463993
GSE96769#SRR5354675,3.03773465711236,0.0287704677444421
GSE96769#SRR5355379,5.72572770673394,-1.12119685996952
GSE96769#SRR5354890,-2.58203944605231,-0.241722935332683
GSE96769#SRR5354788,2.75830474454522,-2.02918564666691
GSE96769#SRR5354790,1.58474913198114,-1.86810910095158
GSE96769#SRR5355547,-2.11031827371955,-5.37833558906498
GSE96769#SRR5355713,-12.4086693231428,-3.01525461067143
GSE96769#SRR5354532,0.131636455241443,-0.575855189456371
GSE96769#SRR5354430,1.84905245858789,3.21934617172298
GSE96769#SRR5353465,0.657732724729777,4.17027032981929
GSE96769#SRR5353727,1.81018963414788,-2.37583267082158
GSE96769#SRR5354758,1.85065844613671,-0.905749434127239
GSE96769#SRR5353473,0.0427716668283948,4.8505190671545
GSE96769#SRR5353631,2.05233040410638,5.35207927833614
GSE96769#SRR5354266,0.491169102076293,1.72889876972255
GSE96769#SRR5354179,1.45584836560845,3.02820957313594
GSE96769#SRR5355065,-2.86539253633857,0.0658504502039872
GSE96769#SRR5354861,-0.0725925568902483,-0.329718375100521
GSE96769#SRR5353389,1.75623455602288,5.11266363273677
GSE96769#SRR5354767,2.11560431081414,-1.05696284164372
GSE96769#SRR5353475,0.934668808761836,5.2726062596899
GSE96769#SRR5354160,3.88898721295953,2.46526826034603
GSE96769#SRR5353619,2.24263337213159,5.11966789375362
GSE96769#SRR5354860,-2.6855700914228,0.347626662359806
GSE96769#SRR5354350,2.00575211602807,2.23461139808712
GSE96769#SRR5355603,-11.659200519737,-2.41717421401921
GSE96769#SRR5353579,1.42550769406915,5.87885130058345
GSE96769#SRR5354302,0.481640353385211,0.964579647884937
GSE96769#SRR5354153,2.47019973355889,2.04945660244045
GSE96769#SRR5354855,-2.45880112093329,0.125769557909342
GSE96769#SRR5354792,1.77744784909844,-2.79230057586613
GSE96769#SRR5354604,2.0808182056582,1.49918008457241
GSE96769#SRR5353529,0.236109584156276,5.05415046821651
GSE96769#SRR5355699,-13.0069759790266,-2.17317878593388
GSE96769#SRR5353689,2.96992221433282,-4.7522002397913
GSE96769#SRR5353560,1.63128581601739,5.79554641853389
GSE96769#SRR5354703,4.54399934369683,1.40062130104122
GSE96769#SRR5354708,0.683333485904933,-0.35517438639584
GSE96769#SRR5353723,2.52343502599359,-4.64219724525395
GSE96769#SRR5354762,2.54158726293206,-1.30255042900029
GSE96769#SRR5353403,2.82246795255303,4.25627124916134
GSE96769#SRR5353988,4.90254464704156,-1.17654418338719
GSE96769#SRR5354873,-1.78233203333259,0.767178541527363
GSE96769#SRR5354093,0.112820535484553,-2.18907462943974
GSE96769#SRR5354203,3.76739731389642,2.36186326156673
GSE96769#SRR5353408,1.92643251973748,4.91641748558101
GSE96769#SRR5354218,1.51118555623651,2.79063737999019
GSE96769#SRR5355891,-2.72509631555915,-1.75124978412571
GSE96769#SRR5354023,1.94532540399194,-4.37611400474491
GSE96769#SRR5353531,1.84561422425866,5.33975351463375
GSE96769#SRR5355824,-5.57024368685126,-1.50783764709416
GSE96769#SRR5353601,0.734258085075618,4.68455684791622
GSE96769#SRR5353926,2.23535707551599,6.11494815956173
GSE96769#SRR5354537,0.928723066631556,-0.995522493018536
GSE96769#SRR5353392,0.60152924019456,5.20171917091426
GSE96769#SRR5355873,-3.44931706827521,-1.28967272628727
GSE96769#SRR5354764,1.76907125074029,-1.32806777347508
GSE96769#SRR5355938,-3.22668108385444,-2.85439693321171
GSE96769#SRR5354651,2.38647237378717,-1.27833830703679
GSE96769#SRR5353419,2.44894590932489,4.96782100807247
GSE96769#SRR5354159,1.69532456952691,2.53076184402523
GSE96769#SRR5353814,3.08250442105889,-4.19302760948124
GSE96769#SRR5355912,-2.98003277223945,-1.67750393737736
GSE96769#SRR5354554,4.94308581906915,0.683054036007496
GSE96769#SRR5354908,-1.76110109728217,-2.90350496162358
GSE96769#SRR5355740,-12.4606913034284,-2.55504786361637
GSE96769#SRR5355693,-13.0091980401838,-2.93027245391789
GSE96769#SRR5354772,4.59404244977594,0.929206019745441
GSE96769#SRR5355049,-0.558552354987859,-0.415182822837261
GSE96769#SRR5353911,1.83559253770471,4.41210687767086
GSE96769#SRR5355053,0.184377446357013,-0.514288061751751
GSE96769#SRR5354391,2.35333517152429,2.78866494308529
GSE96769#SRR5354353,2.13113847333551,2.98823822151241
GSE96769#SRR5356065,-2.74061998766303,1.05930799852428
GSE96769#SRR5353398,1.00305882054925,3.58585036407528
GSE96769#SRR5356071,-2.90567407053351,0.944676405296894
GSE96769#SRR5353447,2.77903285581231,4.759257203446
GSE96769#SRR5355019,-1.87721285265326,0.0150244445663415
GSE96769#SRR5355787,-3.92581209581733,-1.0931358276743
GSE96769#SRR5353502,2.31690135556817,7.03688562522945
GSE96769#SRR5354885,-2.71392330568671,0.199627614126774
GSE96769#SRR5355076,-1.03837987821937,-0.273361855639843
GSE96769#SRR5354899,-1.84781989496589,-2.86399971832219
GSE96769#SRR5354085,0.153184249583484,-1.73407029498997
GSE96769#SRR5356063,-2.32091268938422,0.935077911720844
GSE96769#SRR5354078,-1.06517884176612,-2.01971589912358
GSE96769#SRR5353687,2.81248345929742,-4.22075378288212
GSE96769#SRR5354435,2.91709127980828,0.218913829432102
GSE96769#SRR5354877,-1.67482408922553,-2.89680253852787
GSE96769#SRR5353605,2.02103033620477,5.23613966117916
GSE96769#SRR5354784,2.76447477895379,-1.29665445674839
GSE96769#SRR5356049,-5.44928488176703,0.981557971344563
GSE96769#SRR5355785,-4.1923569146955,-0.977706187858013
GSE96769#SRR5355804,-4.60006651323676,-1.13820206512394
GSE96769#SRR5354856,-2.46380242746711,-0.820046538009075
GSE96769#SRR5354031,3.90866723615289,-2.17684089530888
GSE96769#SRR5354536,-0.0926750306451312,-0.562283629073528
GSE96769#SRR5355061,-1.32497176569343,-0.351634585751919
GSE96769#SRR5353511,0.923120706859828,5.93661440025386
GSE96769#SRR5354242,0.0493644173777112,1.45239103447017
GSE96769#SRR5353720,2.46716967183709,-3.08600317825261
GSE96769#SRR5354475,1.47075262624383,0.240767291293713
GSE96769#SRR5354176,0.933479040447474,2.91190231452999
GSE96769#SRR5355312,5.85123792249322,1.52340961109218
GSE96769#SRR5355241,6.01972356397271,-1.33647024024907
GSE96769#SRR5354465,4.14755597669244,1.24916804443416
GSE96769#SRR5353975,3.60207620221734,-1.91357504714909
GSE96769#SRR5353955,2.92925038892388,-3.20925270904484
GSE96769#SRR5354216,1.31184223252893,3.12610257278499
GSE96769#SRR5355056,-1.37212786119819,-0.59687810529652
GSE96769#SRR5354196,1.67664554673791,3.52472317825374
GSE96769#SRR5354084,-0.65411719721198,-3.08082448829594
GSE96769#SRR5355486,-1.97227129381537,-7.11334430564824
GSE96769#SRR5353827,1.04349908191323,-2.10839497436467
GSE96769#SRR5353524,1.65690854150415,5.56277740608272
GSE96769#SRR5355265,6.0876895483172,-0.964063995971111
GSE96769#SRR5355029,-1.80419859331489,0.59106237302837
GSE96769#SRR5354847,-1.55354949873328,0.0304254875641786
GSE96769#SRR5354770,1.73109522420526,-1.08339940895024
GSE96769#SRR5354072,0.0292377467787275,-2.26895963539067
GSE96769#SRR5355204,5.83844485837579,-0.954833739890484
GSE96769#SRR5354239,3.04420605260491,5.23783290992794
GSE96769#SRR5354748,0.471172287646533,-3.52591788162175
GSE96769#SRR5355863,-4.31212028902411,-2.16214572776738
GSE96769#SRR5356029,-4.18736633699775,0.324816054211231
GSE96769#SRR5353992,3.01587644178033,-3.52751385559025
GSE96769#SRR5353730,2.9936291273272,-3.78607308258
GSE96769#SRR5355707,-12.9139822427595,-2.66855394233647
GSE96769#SRR5356036,-4.98271116655707,0.72618497024593
GSE96769#SRR5354763,1.46142187673211,-1.6273542581934
GSE96769#SRR5355789,-4.31434759539008,-0.909037583960918
GSE96769#SRR5353893,2.48145213681817,4.81319893013057
GSE96769#SRR5353466,0.0933995540773878,4.51772201667842
GSE96769#SRR5353705,1.41581979352594,-1.94840442527714
GSE96769#SRR5354804,2.09519436914086,-3.07749974121037
GSE96769#SRR5354889,-2.58284124773383,0.124560419948073
GSE96769#SRR5355617,-11.4416836206281,-1.93146311630192
GSE96769#SRR5355593,-11.5090759698713,-1.65112590183201
GSE96769#SRR5354034,3.9903983171618,-2.37017094482365
GSE96769#SRR5354638,3.22763481694818,0.957106119499775
GSE96769#SRR5356043,-5.30670627992987,0.887583321438404
GSE96769#SRR5354175,1.90056660730004,0.838436550007435
GSE96769#SRR5353924,2.82672062474847,4.55283487449703
GSE96769#SRR5353843,2.69087091046929,-4.92390024055424
GSE96769#SRR5355286,7.14814534741998,-1.36395596851292
GSE96769#SRR5354562,2.64096203405023,0.0812020902645312
GSE96769#SRR5356050,-5.41108593386054,0.953029042587849
GSE96769#SRR5354220,1.58273974019647,2.9683910668951
GSE96769#SRR5354331,0.106660246435405,1.27935588966426
GSE96769#SRR5353668,2.71218576985955,-4.19815408576908
GSE96769#SRR5354079,-1.12299343984961,-0.875396186007885
GSE96769#SRR5356104,-2.68104729097724,2.00221443782863
GSE96769#SRR5354863,-1.65005430620551,-2.64145695556584
GSE96769#SRR5354246,0.15266708988309,1.64139307151851
